key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
98,0,0,2,1,293,"r1fa/02",400,0,0,"Coerthas","The Howling Eye","",-1,0,"The Howling Eye",True,True
99,0,0,2,1,53,"w1d5/02",200,0,0,"Thanalan","The Praetorium","Castrum Control",26,12,"The Praetorium",True,False
100,0,0,3,1,54,"w1d5/03",200,0,0,"Thanalan","The Praetorium","Castrum Defense",26,48,"The Praetorium",True,False
101,0,0,4,1,55,"w1d5/04",200,0,0,"Thanalan","The Praetorium","Main Level",26,832,"The Praetorium",True,False
102,0,0,5,1,57,"w1d5/05",200,0,0,"Thanalan","The Praetorium","Ground Level",26,3072,"The Praetorium",True,False
103,0,0,6,1,56,"w1d5/06",100,0,0,"Thanalan","The Praetorium","Research Level",26,61440,"The Praetorium",True,False
104,0,0,7,1,0,"w1d5/07",100,0,0,"Thanalan","The Praetorium","",-1,0,"The Praetorium",True,False
105,0,0,0,1,0,"l1f1/02",400,0,0,"Mor Dhona","Mor Dhona","",-1,0,"Mor Dhona",True,True
106,0,0,0,1,0,"default/00",100,0,0,"???","Eorzean Subterrane","",-1,0,"Eorzean Subterrane",True,False
107,0,0,0,1,38,"w1e6/00",400,0,0,"Thanalan","The Waking Sands","",-1,0,"The Waking Sands",True,True
108,1,15,1,1,95,"s1d4/01",200,0,0,"La Noscea","Pharos Sirius","Flood Cellar",27,6,"Pharos Sirius",True,False
109,0,0,1,1,0,"s1i1/01",400,0,0,"La Noscea","Private Cottage - Mist","Ground Floor",-1,0,"Private Cottage - Mist",True,False
110,0,0,2,1,0,"s1i2/01",400,0,0,"La Noscea","Private House - Mist","Ground Floor",-1,0,"Private House - Mist",True,False
111,0,0,1,1,0,"s1i2/02",400,0,0,"La Noscea","Private House - Mist","Second Floor",-1,0,"Private House - Mist",True,False
112,0,0,3,1,0,"s1i2/03",400,0,0,"La Noscea","Private House - Mist","Cellarage",-1,0,"Private House - Mist",True,False
113,0,0,2,1,0,"s1i3/01",400,0,0,"La Noscea","Private Mansion - Mist","Ground Floor",-1,0,"Private Mansion - Mist",True,False
114,0,0,1,1,0,"s1i3/02",400,0,0,"La Noscea","Private Mansion - Mist","Second Floor",-1,0,"Private Mansion - Mist",True,False
115,0,0,3,1,0,"s1i3/03",400,0,0,"La Noscea","Private Mansion - Mist","Cellarage",-1,0,"Private Mansion - Mist",True,False
116,0,0,1,1,0,"f1i1/01",400,0,0,"The Black Shroud","Private Cottage - The Lavender Beds","Ground Floor",-1,0,"Private Cottage - The Lavender Beds",True,False
117,0,0,2,1,0,"f1i2/01",400,0,0,"The Black Shroud","Private House - The Lavender Beds","Ground Floor",-1,0,"Private House - The Lavender Beds",True,False
118,0,0,1,1,0,"f1i2/02",400,0,0,"The Black Shroud","Private House - The Lavender Beds","Second Floor",-1,0,"Private House - The Lavender Beds",True,False
119,0,0,3,1,0,"f1i2/03",400,0,0,"The Black Shroud","Private House - The Lavender Beds","Cellarage",-1,0,"Private House - The Lavender Beds",True,False
120,0,0,2,1,0,"f1i3/01",400,0,0,"The Black Shroud","Private Mansion - The Lavender Beds","Ground Floor",-1,0,"Private Mansion - The Lavender Beds",True,False
121,0,0,1,1,0,"f1i3/02",400,0,0,"The Black Shroud","Private Mansion - The Lavender Beds","Second Floor",-1,0,"Private Mansion - The Lavender Beds",True,False
122,0,0,3,1,0,"f1i3/03",400,0,0,"The Black Shroud","Private Mansion - The Lavender Beds","Cellarage",-1,0,"Private Mansion - The Lavender Beds",True,False
123,0,0,1,1,0,"w1i1/01",400,0,0,"Thanalan","Private Cottage - The Goblet","Ground Floor",-1,0,"Private Cottage - The Goblet",True,False
124,0,0,2,1,0,"w1i2/01",400,0,0,"Thanalan","Private House - The Goblet","Ground Floor",-1,0,"Private House - The Goblet",True,False
125,0,0,1,1,0,"w1i2/02",400,0,0,"Thanalan","Private House - The Goblet","Second Floor",-1,0,"Private House - The Goblet",True,False
126,0,0,3,1,0,"w1i2/03",400,0,0,"Thanalan","Private House - The Goblet","Cellarage",-1,0,"Private House - The Goblet",True,False
127,0,0,2,1,0,"w1i3/01",400,0,0,"Thanalan","Private Mansion - The Goblet","Ground Floor",-1,0,"Private Mansion - The Goblet",True,False
128,0,0,1,1,0,"w1i3/02",400,0,0,"Thanalan","Private Mansion - The Goblet","Second Floor",-1,0,"Private Mansion - The Goblet",True,False
129,0,0,3,1,0,"w1i3/03",400,0,0,"Thanalan","Private Mansion - The Goblet","Cellarage",-1,0,"Private Mansion - The Goblet",True,False
130,1,15,2,1,96,"s1d4/02",200,0,0,"La Noscea","Pharos Sirius","Ground Floor",27,248,"Pharos Sirius",True,False
131,1,15,3,1,97,"s1d4/03",200,0,0,"La Noscea","Pharos Sirius","Second Floor",27,768,"Pharos Sirius",True,False
132,1,15,4,1,98,"s1d4/04",200,0,0,"La Noscea","Pharos Sirius","Third Floor",27,1024,"Pharos Sirius",True,False
133,1,15,5,1,99,"s1d4/05",200,0,0,"La Noscea","Pharos Sirius","Fourth Floor",27,2048,"Pharos Sirius",True,False
134,1,15,6,1,100,"s1d4/06",200,0,0,"La Noscea","Pharos Sirius","Fifth Floor",27,4096,"Pharos Sirius",True,False
135,5,4,2,1,111,"l1r1/02",200,0,0,"Mor Dhona","Labyrinth of the Ancients","Upper Labyrinth",30,49152,"Labyrinth of the Ancients",True,False
136,0,0,0,1,109,"l1e1/00",400,0,0,"Mor Dhona","The Rising Stones","",-1,0,"The Rising Stones",True,True
137,2,13,2,1,18,"f1d4/01",200,0,0,"The Black Shroud","Haukke Manor (Hard)","Ground Floor",28,1922,"Haukke Manor",True,False
138,2,13,1,1,17,"f1d4/02",200,0,0,"The Black Shroud","Haukke Manor (Hard)","Second Floor",28,124,"Haukke Manor",True,False
139,2,13,3,1,19,"f1d4/03",200,0,0,"The Black Shroud","Haukke Manor (Hard)","Cellarage",28,63488,"Haukke Manor",True,False
140,3,15,1,1,119,"w1d6/01",200,0,0,"Thanalan","Copperbell Mines (Hard)","Ground Level",29,6,"Copperbell Mines",True,False
141,3,15,2,1,120,"w1d6/02",200,0,0,"Thanalan","Copperbell Mines (Hard)","First Drop",29,1016,"Copperbell Mines",True,False
142,3,15,3,1,121,"w1d6/03",200,0,0,"Thanalan","Copperbell Mines (Hard)","B2",29,64512,"Copperbell Mines",True,False
143,0,0,0,1,0,"w1fb/00",400,0,0,"Thanalan","Porta Decumana","",-1,0,"Porta Decumana",True,False
144,0,0,0,1,127,"r1fb/00",200,0,0,"Coerthas","Griffin Crossing","",-1,0,"Griffin Crossing",True,False
145,3,16,0,1,58,"w1d7/00",200,0,0,"Thanalan","Halatali (Hard)","",31,4094,"Halatali",True,False
146,1,16,0,1,101,"s1d6/00",200,0,0,"La Noscea","Brayflox's Longstop (Hard)","",32,2046,"Brayflox's Longstop",True,False
147,0,0,0,1,0,"o1fa/00",400,0,0,"La Noscea","The Whorleater","",-1,0,"The Whorleater",True,False
148,0,0,0,1,22,"f1b1/00",200,0,0,"The Black Shroud","Dalamud's Shadow","",34,126,"Dalamud's Shadow",True,False
149,0,0,1,1,23,"f1b2/01",200,0,0,"The Black Shroud","The Outer Coil","Incubation Bay",35,6,"The Outer Coil",True,False
150,0,0,0,1,28,"f1b4/00",200,0,0,"The Black Shroud","The Holocharts","",-1,0,"The Holocharts",True,False
151,2,15,1,1,122,"f1d5/01",200,0,0,"The Black Shroud","The Lost City of Amdapor","Central Amdapor",33,510,"The Lost City of Amdapor",True,False
152,2,15,2,1,123,"f1d5/02",200,0,0,"The Black Shroud","The Lost City of Amdapor","Sanctum of Dreams",33,7680,"The Lost City of Amdapor",True,False
153,0,0,2,1,0,"s1i1/02",400,0,0,"La Noscea","Private Cottage - Mist","Cellarage",-1,0,"Private Cottage - Mist",True,False
154,0,0,2,1,0,"f1i1/02",400,0,0,"The Black Shroud","Private Cottage - The Lavender Beds","Cellarage",-1,0,"Private Cottage - The Lavender Beds",True,False
155,0,0,2,1,0,"w1i1/02",400,0,0,"Thanalan","Private Cottage - The Goblet","Cellarage",-1,0,"Private Cottage - The Goblet",True,False
156,0,0,2,1,24,"f1b2/02",200,0,0,"The Black Shroud","The Outer Coil","Monitoring Station ",35,24,"The Outer Coil",True,False
157,4,9,0,1,107,"r1d2/00",200,0,0,"Coerthas","The Stone Vigil (Hard)","",37,16382,"Stone Vigil",True,False
158,5,5,1,1,112,"l1r2/01",200,0,0,"Mor Dhona","Syrcus Tower","First Lower Ring",38,2,"Syrcus Tower",True,False
159,5,5,2,1,113,"l1r2/02",200,0,0,"Mor Dhona","Syrcus Tower","Second Lower Ring",38,12,"Syrcus Tower",True,False
160,5,5,3,1,114,"l1r2/03",200,0,0,"Mor Dhona","Syrcus Tower","Third Lower Ring",38,48,"Syrcus Tower",True,False
161,5,5,4,1,115,"l1r2/04",200,0,0,"Mor Dhona","Syrcus Tower","First Central Ring",38,192,"Syrcus Tower",True,False
162,5,5,5,1,116,"l1r2/05",200,0,0,"Mor Dhona","Syrcus Tower","Second Central Ring",38,768,"Syrcus Tower",True,False
163,5,5,6,1,117,"l1r2/06",200,0,0,"Mor Dhona","Syrcus Tower","Third Central Ring",38,3072,"Syrcus Tower",True,False
164,5,5,7,1,118,"l1r2/07",200,0,0,"Mor Dhona","Syrcus Tower","Upper Ring",38,28672,"Syrcus Tower",True,False
165,2,16,0,1,9,"f1d6/00",300,0,0,"The Black Shroud","The Tam-Tara Deepcroft (Hard)","",39,16382,"The Tam-Tara Deepcroft",True,False
166,0,0,0,1,0,"f1fb/00",400,0,0,"The Black Shroud","The Striking Tree","",-1,0,"The Striking Tree",True,False
167,0,0,0,1,124,"l1p1/00",100,0,0,"Mor Dhona","Carteneau Flats: Borderland Ruins","",-1,0,"Carteneau Flats: Borderland Ruins",True,False
168,1,17,0,1,125,"s1d5/00",200,0,0,"La Noscea","Hullbreaker Isle","",40,8190,"Hullbreaker Isle",True,False
169,1,18,0,1,126,"s1d7/00",200,0,0,"La Noscea","Sastasha (Hard)","",42,1022,"Sastasha",True,False
170,0,0,0,1,0,"s1i4/00",400,0,0,"La Noscea","Private Chambers - Mist","",-1,0,"Private Chambers - Mist",True,False
171,0,0,0,1,0,"f1i4/00",400,0,0,"The Black Shroud","Private Chambers - The Lavender Beds","",-1,0,"Private Chambers - The Lavender Beds",True,False
172,0,0,0,1,0,"w1i4/00",400,0,0,"Thanalan","Private Chambers - The Goblet","",-1,0,"Private Chambers - The Goblet",True,False
173,0,0,0,1,0,"r1fc/00",400,0,0,"Coerthas","Akh Afah Amphitheatre","",-1,0,"Akh Afah Amphitheatre",True,False
174,4,10,0,1,128,"r1d3/00",200,0,0,"Coerthas","Snowcloak","",41,2046,"Snowcloak",True,False
175,0,0,0,1,140,"w1b1/00",200,0,0,"Thanalan","IC-06 Central Decks","",45,126,"IC-06 Central Decks",True,False
176,0,0,0,1,141,"w1b2/00",200,0,0,"Thanalan","IC-06 Regeneration Grid","",46,126,"IC-06 Regeneration Grid",True,False
177,0,0,0,1,142,"w1b3/00",200,0,0,"Thanalan","IC-06 Main Bridge","",-1,0,"IC-06 Main Bridge",True,False
178,0,0,0,1,143,"w1b4/00",200,-448,0,"Thanalan","The Burning Heart","",-1,0,"The Burning Heart",True,False
179,0,0,0,1,0,"r1e2/00",400,0,0,"Coerthas","Intercessory","",-1,0,"Intercessory",True,True
180,0,0,0,1,0,"f1e6/00",200,0,0,"The Black Shroud","East Shroud","Sanctum of the Twelve",-1,0,"East Shroud",True,True
181,0,0,0,1,0,"",100,0,0,"The Black Shroud","South Shroud","Dock Storehouse",-1,0,"Eastern La Noscea",True,True
182,3,17,1,1,138,"w1d8/01",200,0,0,"Thanalan","The Sunken Temple of Qarn (Hard)","Inner Sanctum",43,65038,"The Sunken Temple of Qarn",True,False
183,3,17,2,1,139,"w1d8/02",200,0,0,"Thanalan","The Sunken Temple of Qarn (Hard)","Lower Sanctum",43,496,"The Sunken Temple of Qarn",True,False
184,5,6,1,1,130,"l1r3/00",200,0,0,"Mor Dhona","The World of Darkness","",47,2046,"The World of Darkness",True,False
185,0,0,0,1,0,"default/00",100,0,0,"Mor Dhona","The Belly of the Beast","",-1,0,"The World of Darkness",True,False
186,0,0,0,1,152,"r1fd/00",200,0,0,"Coerthas","Steps of Faith","",-1,0,"Steps of Faith",True,False
187,0,0,0,1,0,"default/00",100,0,0,"The Black Shroud","South Shroud","Urth's Fount",-1,0,"South Shroud",True,False
188,1,19,0,1,129,"s1d8/00",200,0,0,"La Noscea","The Wanderer's Palace (Hard)","",44,4094,"The Wanderer's Palace",True,False
189,2,17,1,1,149,"f1d7/01",200,0,0,"The Black Shroud","Amdapor Keep (Hard)","Ground Floor",48,62,"Amdapor Keep",True,False
190,2,17,2,1,150,"f1d7/02",200,0,0,"The Black Shroud","Amdapor Keep (Hard)","Third Floor",48,8128,"Amdapor Keep",True,False
191,2,17,3,1,151,"f1d7/03",200,0,0,"The Black Shroud","Amdapor Keep (Hard)","Cellar",48,57344,"Amdapor Keep",True,False
192,1,4,2,1,144,"s1h1/02",200,704,704,"La Noscea","Mist","Mist Subdivision",-1,0,"Mist",True,False
193,2,4,2,1,145,"f1h1/02",200,704,704,"The Black Shroud","The Lavender Beds","The Lavender Beds Subdivision",-1,0,"The Lavender Beds",True,False
194,3,4,2,1,146,"w1h1/02",200,704,704,"Thanalan","The Goblet","The Goblet Subdivision",-1,0,"The Goblet",True,False
195,0,0,0,1,0,"default/00",100,0,0,"Thanalan","Halatali","",-1,0,"Halatali",True,False
196,3,5,1,1,147,"w1eb/00",400,0,0,"Thanalan","The Gold Saucer","The Gold Saucer",-1,0,"The Gold Saucer",True,False
197,3,5,2,1,148,"w1ed/00",400,0,0,"Thanalan","The Gold Saucer","Chocobo Square",-1,0,"Chocobo Square",True,False
198,0,0,0,1,156,"s1fb/00",100,-472,-424,"???","Chocobo Square","",-1,0,"Chocobo Square",True,False
199,0,0,0,1,157,"w1fc/01",100,0,0,"???","Chocobo Square","",-1,0,"Chocobo Square",True,False
200,0,0,0,1,158,"f1fc/00",100,0,0,"???","Chocobo Square","",-1,0,"Chocobo Square",True,False
201,5,3,1,1,153,"l1d1/01",200,0,0,"Mor Dhona","The Keeper of the Lake","Forecastle",49,30,"The Keeper of the Lake",True,False
202,5,3,2,1,154,"l1d1/02",200,0,0,"Mor Dhona","The Keeper of the Lake","Quarterdeck",49,480,"The Keeper of the Lake",True,False
203,5,3,3,1,155,"l1d1/03",200,0,0,"Mor Dhona","The Keeper of the Lake","Stern",49,3584,"The Keeper of the Lake",True,False
204,0,0,0,1,0,"s1i5/00",400,0,0,"La Noscea","Company Workshop - Mist","",-1,0,"Company Workshop - Mist",True,False
205,0,0,0,1,0,"w1i5/00",400,0,0,"Thanalan","Company Workshop - The Goblet","",-1,0,"Company Workshop - The Goblet",True,False
206,0,0,0,1,0,"f1i5/00",400,0,0,"The Black Shroud","Company Workshop - The Lavender Beds","",-1,0,"Company Workshop - The Lavender Beds",True,False
207,0,0,0,1,0,"z1e9/00",400,0,0,"Mor Dhona","The Chrysalis","",-1,0,"The Chrysalis",True,False
