key,0,1,2,3,4,5,6,7,8,9
50,5,0,"ui/icon/199000/199011.tex",0,"BannerCondition#1",0,0,1,10,"Timbres"
51,2,0,"ui/icon/194000/194201.tex",0,"BannerCondition#156",0,0,2,500,"Gladiateur"
52,2,0,"ui/icon/194000/194202.tex",0,"BannerCondition#157",0,0,2,501,"Maraudeur"
53,2,0,"ui/icon/194000/194203.tex",0,"BannerCondition#158",0,0,2,502,"Élémentaliste"
54,2,0,"ui/icon/194000/194204.tex",0,"BannerCondition#159",0,0,2,503,"Pugiliste"
55,2,0,"ui/icon/194000/194205.tex",0,"BannerCondition#160",0,0,2,504,"Maître d'hast"
56,2,0,"ui/icon/194000/194206.tex",0,"BannerCondition#161",0,0,2,505,"Surineur"
57,2,0,"ui/icon/194000/194207.tex",0,"BannerCondition#162",0,0,2,506,"Archer"
58,2,0,"ui/icon/194000/194208.tex",0,"BannerCondition#163",0,0,2,507,"Occultiste"
59,2,0,"ui/icon/194000/194209.tex",0,"BannerCondition#164",0,0,2,508,"Arcaniste"
60,2,0,"ui/icon/194000/194210.tex",0,"BannerCondition#300",0,0,2,550,"Paladin"
61,2,0,"ui/icon/194000/194211.tex",0,"BannerCondition#301",0,0,2,551,"Guerrier"
62,2,0,"ui/icon/194000/194212.tex",0,"BannerCondition#302",0,0,2,552,"Chevalier noir"
63,2,0,"ui/icon/194000/194213.tex",0,"BannerCondition#303",0,0,2,553,"Pistosabreur"
64,2,0,"ui/icon/194000/194214.tex",0,"BannerCondition#304",0,0,2,570,"Mage blanc"
65,2,0,"ui/icon/194000/194215.tex",0,"BannerCondition#305",0,0,2,571,"Érudit"
66,2,0,"ui/icon/194000/194216.tex",0,"BannerCondition#306",0,0,2,572,"Astromancien"
67,2,0,"ui/icon/194000/194217.tex",0,"BannerCondition#307",0,0,2,573,"Sage"
68,2,0,"ui/icon/194000/194218.tex",0,"BannerCondition#308",0,0,2,590,"Moine"
69,2,0,"ui/icon/194000/194219.tex",0,"BannerCondition#309",0,0,2,592,"Chevalier dragon"
70,2,0,"ui/icon/194000/194220.tex",0,"BannerCondition#310",0,0,2,593,"Ninja"
71,2,0,"ui/icon/194000/194221.tex",0,"BannerCondition#311",0,0,2,594,"Samouraï"
72,2,0,"ui/icon/194000/194222.tex",0,"BannerCondition#312",0,0,2,595,"Faucheur"
73,2,0,"ui/icon/194000/194223.tex",0,"BannerCondition#313",0,0,2,597,"Barde"
74,2,0,"ui/icon/194000/194224.tex",0,"BannerCondition#314",0,0,2,598,"Machiniste"
75,2,0,"ui/icon/194000/194225.tex",0,"BannerCondition#315",0,0,2,599,"Danseur"
76,2,0,"ui/icon/194000/194226.tex",0,"BannerCondition#316",0,0,2,600,"Mage noir"
77,2,0,"ui/icon/194000/194227.tex",0,"BannerCondition#317",0,0,2,601,"Invocateur"
78,2,0,"ui/icon/194000/194228.tex",0,"BannerCondition#318",0,0,2,602,"Mage rouge"
79,2,0,"ui/icon/194000/194229.tex",0,"BannerCondition#232",0,0,2,610,"Mage bleu"
80,2,0,"ui/icon/194000/194230.tex",0,"BannerCondition#268",0,0,2,650,"Menuisier"
81,2,0,"ui/icon/194000/194231.tex",0,"BannerCondition#269",0,0,2,651,"Forgeron"
82,2,0,"ui/icon/194000/194232.tex",0,"BannerCondition#270",0,0,2,652,"Armurier"
83,2,0,"ui/icon/194000/194233.tex",0,"BannerCondition#271",0,0,2,653,"Orfèvre"
84,2,0,"ui/icon/194000/194234.tex",0,"BannerCondition#272",0,0,2,654,"Tanneur"
85,2,0,"ui/icon/194000/194235.tex",0,"BannerCondition#273",0,0,2,655,"Couturier"
86,2,0,"ui/icon/194000/194236.tex",0,"BannerCondition#274",0,0,2,656,"Alchimiste"
87,2,0,"ui/icon/194000/194237.tex",0,"BannerCondition#275",0,0,2,657,"Cuisinier"
88,2,0,"ui/icon/194000/194238.tex",0,"BannerCondition#285",0,0,2,658,"Mineur"
89,2,0,"ui/icon/194000/194239.tex",0,"BannerCondition#286",0,0,2,659,"Botaniste"
90,2,0,"ui/icon/194000/194240.tex",0,"BannerCondition#287",0,0,2,660,"Pêcheur"
91,0,0,,0,"BannerCondition#0",0,0,0,0,""
92,0,0,,0,"BannerCondition#0",0,0,0,0,""
93,0,0,,0,"BannerCondition#0",0,0,0,0,""
94,0,0,,0,"BannerCondition#0",0,0,0,0,""
95,0,0,,0,"BannerCondition#0",0,0,0,0,""
96,0,0,,0,"BannerCondition#0",0,0,0,0,""
97,0,0,,0,"BannerCondition#0",0,0,0,0,""
98,0,0,,0,"BannerCondition#0",0,0,0,0,""
99,0,0,,0,"BannerCondition#0",0,0,0,0,""
100,0,0,,0,"BannerCondition#0",0,0,0,0,""
101,0,0,,0,"BannerCondition#0",0,0,0,0,""
102,0,0,,0,"BannerCondition#0",0,0,0,0,""
103,0,0,,0,"BannerCondition#0",0,0,0,0,""
104,0,0,,0,"BannerCondition#0",0,0,0,0,""
105,0,0,,0,"BannerCondition#0",0,0,0,0,""
106,0,0,,0,"BannerCondition#0",0,0,0,0,""
107,0,0,,0,"BannerCondition#0",0,0,0,0,""
108,0,0,,0,"BannerCondition#0",0,0,0,0,""
109,0,0,,0,"BannerCondition#0",0,0,0,0,""
110,0,0,,0,"BannerCondition#0",0,0,0,0,""
111,0,0,,0,"BannerCondition#0",0,0,0,0,""
112,0,0,,0,"BannerCondition#0",0,0,0,0,""
113,0,0,,0,"BannerCondition#0",0,0,0,0,""
114,0,0,,0,"BannerCondition#0",0,0,0,0,""
115,0,0,,0,"BannerCondition#0",0,0,0,0,""
116,0,0,,0,"BannerCondition#0",0,0,0,0,""
117,0,0,,0,"BannerCondition#0",0,0,0,0,""
118,0,0,,0,"BannerCondition#0",0,0,0,0,""
119,0,0,,0,"BannerCondition#0",0,0,0,0,""
120,0,0,,0,"BannerCondition#0",0,0,0,0,""
121,0,0,,0,"BannerCondition#0",0,0,0,0,""
122,0,0,,0,"BannerCondition#0",0,0,0,0,""
123,0,0,,0,"BannerCondition#0",0,0,0,0,""
124,0,0,,0,"BannerCondition#0",0,0,0,0,""
125,0,0,,0,"BannerCondition#0",0,0,0,0,""
126,0,0,,0,"BannerCondition#0",0,0,0,0,""
127,0,0,,0,"BannerCondition#0",0,0,0,0,""
128,0,0,,0,"BannerCondition#0",0,0,0,0,""
129,0,0,,0,"BannerCondition#0",0,0,0,0,""
130,0,0,,0,"BannerCondition#0",0,0,0,0,""
131,0,0,,0,"BannerCondition#0",0,0,0,0,""
132,0,0,,0,"BannerCondition#0",0,0,0,0,""
133,0,0,,0,"BannerCondition#0",0,0,0,0,""
134,0,0,,0,"BannerCondition#0",0,0,0,0,""
135,0,0,,0,"BannerCondition#0",0,0,0,0,""
136,0,0,,0,"BannerCondition#0",0,0,0,0,""
137,0,0,,0,"BannerCondition#0",0,0,0,0,""
138,0,0,,0,"BannerCondition#0",0,0,0,0,""
139,0,0,,0,"BannerCondition#0",0,0,0,0,""
140,0,0,,0,"BannerCondition#0",0,0,0,0,""
141,0,0,,0,"BannerCondition#0",0,0,0,0,""
142,0,0,,0,"BannerCondition#0",0,0,0,0,""
143,0,0,,0,"BannerCondition#0",0,0,0,0,""
144,0,0,,0,"BannerCondition#0",0,0,0,0,""
145,0,0,,0,"BannerCondition#0",0,0,0,0,""
146,0,0,,0,"BannerCondition#0",0,0,0,0,""
147,0,0,,0,"BannerCondition#0",0,0,0,0,""
148,0,0,,0,"BannerCondition#0",0,0,0,0,""
149,0,0,,0,"BannerCondition#0",0,0,0,0,""
150,0,0,,0,"BannerCondition#0",0,0,0,0,""
151,0,0,,0,"BannerCondition#0",0,0,0,0,""
152,3,0,"ui/icon/197000/197901.tex",0,"BannerCondition#154",0,0,7,4000,"Compagnon 1"
153,3,0,"ui/icon/197000/197902.tex",0,"BannerCondition#155",0,0,7,4001,"Compagnon 2"
154,4,0,"ui/icon/198000/198901.tex",0,"BannerCondition#154",0,0,7,4000,"Compagnon 1"
155,4,0,"ui/icon/198000/198902.tex",0,"BannerCondition#155",0,0,7,4001,"Compagnon 2"
156,5,0,"ui/icon/199000/199901.tex",0,"BannerCondition#154",0,0,7,4000,"Compagnon 1"
157,5,0,"ui/icon/199000/199902.tex",0,"BannerCondition#155",0,0,7,4001,"Compagnon 2"
158,1,0,"ui/icon/195000/195901.tex",0,"BannerCondition#154",0,0,7,4000,"Compagnon 1"
159,1,0,"ui/icon/195000/195902.tex",0,"BannerCondition#155",0,0,7,4001,"Compagnon 2"
160,1,0,"ui/icon/195000/195701.tex",0,"BannerCondition#319",0,0,4,2500,"Abîme infini de Bahamut (fatal)"
161,3,0,"ui/icon/197000/197701.tex",0,"BannerCondition#319",0,0,4,2500,"Abîme infini de Bahamut (fatal)"
162,4,0,"ui/icon/198000/198701.tex",0,"BannerCondition#319",0,0,4,2500,"Abîme infini de Bahamut (fatal)"
163,5,0,"ui/icon/199000/199701.tex",0,"BannerCondition#319",0,0,4,2500,"Abîme infini de Bahamut (fatal)"
164,1,0,"ui/icon/195000/195702.tex",0,"BannerCondition#320",0,0,4,2501,"Fantasmagorie d'Ultima (fatal)"
165,3,0,"ui/icon/197000/197702.tex",0,"BannerCondition#320",0,0,4,2501,"Fantasmagorie d'Ultima (fatal)"
166,4,0,"ui/icon/198000/198702.tex",0,"BannerCondition#320",0,0,4,2501,"Fantasmagorie d'Ultima (fatal)"
167,5,0,"ui/icon/199000/199702.tex",0,"BannerCondition#320",0,0,4,2501,"Fantasmagorie d'Ultima (fatal)"
168,1,0,"ui/icon/195000/195703.tex",0,"BannerCondition#321",0,0,4,2502,"Odyssée d'Alexander (fatal)"
169,3,0,"ui/icon/197000/197703.tex",0,"BannerCondition#321",0,0,4,2502,"Odyssée d'Alexander (fatal)"
170,4,0,"ui/icon/198000/198703.tex",0,"BannerCondition#321",0,0,4,2502,"Odyssée d'Alexander (fatal)"
171,5,0,"ui/icon/199000/199703.tex",0,"BannerCondition#321",0,0,4,2502,"Odyssée d'Alexander (fatal)"
172,1,0,"ui/icon/195000/195704.tex",0,"BannerCondition#322",0,0,4,2503,"Guerre du chant des dragons (fatal)"
173,3,0,"ui/icon/197000/197704.tex",0,"BannerCondition#322",0,0,4,2503,"Guerre du chant des dragons (fatal)"
174,4,0,"ui/icon/198000/198704.tex",0,"BannerCondition#322",0,0,4,2503,"Guerre du chant des dragons (fatal)"
175,5,0,"ui/icon/199000/199704.tex",0,"BannerCondition#322",0,0,4,2503,"Guerre du chant des dragons (fatal)"
176,2,0,"ui/icon/194000/194701.tex",0,"BannerCondition#343",0,0,4,2400,"Donjon à embranchements : Les canalisations sildiennes"
177,3,0,"ui/icon/197000/197705.tex",0,"BannerCondition#343",0,0,4,2400,"Donjon à embranchements : Les canalisations sildiennes"
178,0,0,,0,"BannerCondition#0",0,0,0,0,""
179,5,0,"ui/icon/199000/199966.tex",0,"BannerCondition#344",0,0,3,2315,"Quêtes des Omicrons"
180,2,0,"ui/icon/194000/194012.tex",0,"BannerCondition#1",0,0,1,11,"Salon de thé"
181,2,0,"ui/icon/194000/194013.tex",0,"BannerCondition#1",0,0,1,12,"Échiquier"
182,2,0,"ui/icon/194000/194014.tex",0,"BannerCondition#1",0,0,1,13,"Étincelles"
183,2,0,"ui/icon/194000/194015.tex",0,"BannerCondition#1",0,0,1,14,"Rayures verticales"
184,2,0,"ui/icon/194000/194016.tex",0,"BannerCondition#1",0,0,1,15,"Lignes horizontales"
185,2,0,"ui/icon/194000/194017.tex",0,"BannerCondition#1",0,0,1,16,"Cœurs"
186,2,0,"ui/icon/194000/194018.tex",0,"BannerCondition#1",0,0,1,17,"Chevrons horizontaux"
187,2,0,"ui/icon/194000/194019.tex",0,"BannerCondition#1",0,0,1,18,"Feuilles de chanvre"
188,2,0,"ui/icon/194000/194020.tex",0,"BannerCondition#1",0,0,1,19,"Carreaux"
189,2,0,"ui/icon/194000/194021.tex",0,"BannerCondition#1",0,0,1,20,"Cristaux"
190,1,0,"ui/icon/195000/195012.tex",0,"BannerCondition#1",0,0,1,11,"Style oriental"
191,4,0,"ui/icon/198000/198012.tex",0,"BannerCondition#1",0,0,1,11,"Zigzags"
192,4,0,"ui/icon/198000/198013.tex",0,"BannerCondition#1",0,0,1,12,"Rubans décoratifs à tons chauds"
193,4,0,"ui/icon/198000/198014.tex",0,"BannerCondition#1",0,0,1,13,"Rubans décoratifs à tons froids"
194,5,0,"ui/icon/199000/199012.tex",0,"BannerCondition#1",0,0,1,11,"Salon de thé"
195,5,0,"ui/icon/199000/199013.tex",0,"BannerCondition#347",0,0,7,13,"Médiators"
196,5,0,"ui/icon/199000/199014.tex",0,"BannerCondition#347",0,0,7,12,"Violon"
197,5,1,"ui/icon/234000/234401.tex",0,"BannerCondition#348",0,0,6,5650,"Pantin P001"
198,5,1,"ui/icon/234000/234402.tex",0,"BannerCondition#349",0,0,6,5000,"Bébé chocobo"
199,5,1,"ui/icon/234000/234403.tex",0,"BannerCondition#350",0,0,6,5050,"Bombino"
200,5,1,"ui/icon/234000/234405.tex",0,"BannerCondition#351",608,0,6,5051,"Bébéhémoth"
201,5,1,"ui/icon/234000/234412.tex",0,"BannerCondition#352",0,0,6,5052,"Bulbe de morbol"
202,5,1,"ui/icon/234000/234424.tex",0,"BannerCondition#353",0,0,6,5061,"Lapin mutin"
203,5,1,"ui/icon/234000/234429.tex",0,"BannerCondition#354",0,0,6,5062,"Mini-pampa"
204,5,1,"ui/icon/234000/234430.tex",0,"BannerCondition#355",0,0,6,5063,"Coquépique"
205,5,1,"ui/icon/234000/234436.tex",0,"BannerCondition#356",0,0,6,5075,"Goobbue goulu"
206,5,1,"ui/icon/234000/234439.tex",0,"BannerCondition#357",0,0,6,5076,"Bloc démonique"
207,5,1,"ui/icon/234000/234444.tex",0,"BannerCondition#358",609,0,6,5703,"Curseur flottant"
208,5,1,"ui/icon/234000/234446.tex",0,"BannerCondition#359",0,0,6,5350,"Qiqirn mécanique"
209,5,1,"ui/icon/234000/234450.tex",0,"BannerCondition#360",0,0,6,5064,"Bébé chacal"
210,5,1,"ui/icon/234000/234452.tex",0,"BannerCondition#361",0,0,6,5056,"Joli coeurl"
211,5,1,"ui/icon/234000/234453.tex",0,"BannerCondition#362",0,0,6,5059,"Tomberry mécanique"
212,5,1,"ui/icon/234000/234471.tex",0,"BannerCondition#363",0,0,6,5704,"Balai enchanté"
213,5,1,"ui/icon/234000/234472.tex",0,"BannerCondition#364",610,0,6,5002,"Poupée mog"
214,5,1,"ui/icon/234000/234487.tex",0,"BannerCondition#365",0,0,6,5251,"Écureuil grignoteur"
215,5,1,"ui/icon/234000/234507.tex",0,"BannerCondition#366",0,0,6,5252,"Gros minou"
216,5,1,"ui/icon/234000/234511.tex",0,"BannerCondition#367",0,0,6,5751,"Petit kappa"
217,5,1,"ui/icon/234000/234542.tex",0,"BannerCondition#368",0,0,6,5700,"Sphère de guidage"
218,5,1,"ui/icon/234000/234558.tex",0,"BannerCondition#369",0,0,6,5088,"Petiot païssa"
219,5,1,"ui/icon/234000/234566.tex",0,"BannerCondition#370",0,0,6,5090,"Pon-korpokkur"
220,5,1,"ui/icon/234000/234641.tex",0,"BannerCondition#371",0,0,6,5301,"Loutre choute"
221,5,1,"ui/icon/234000/234653.tex",0,"BannerCondition#372",0,0,6,5351,"Namazu mécanique"
222,5,1,"ui/icon/234000/234660.tex",0,"BannerCondition#373",0,0,6,5542,"Khloe miniature"
223,5,1,"ui/icon/234000/234667.tex",0,"BannerCondition#374",0,0,6,5259,"Mame shiba"
224,5,1,"ui/icon/234000/234737.tex",0,"BannerCondition#375",0,0,6,5265,"Serpent marin de Ronka ?"
225,5,1,"ui/icon/234000/234742.tex",0,"BannerCondition#376",0,0,6,5352,"Castor géant"
226,5,1,"ui/icon/234000/234775.tex",0,"BannerCondition#377",0,0,6,5306,"Requin commandeur"
227,5,1,"ui/icon/234000/234404.tex",0,"BannerCondition#378",611,0,6,5651,"Poupée Cait Sith"
228,5,1,"ui/icon/234000/234416.tex",0,"BannerCondition#379",0,0,6,5309,"Oiseau bleu"
229,5,1,"ui/icon/234000/234432.tex",0,"BannerCondition#380",0,0,6,5065,"Dodu dodo"
230,5,1,"ui/icon/234000/234435.tex",0,"BannerCondition#381",0,0,6,5074,"Apkallu nain"
231,5,1,"ui/icon/234000/234441.tex",0,"BannerCondition#382",0,0,6,5077,"Belin bêlant"
232,5,1,"ui/icon/234000/234442.tex",0,"BannerCondition#383",0,0,6,5066,"Mini-mini-mandragore"
233,5,1,"ui/icon/234000/234462.tex",0,"BannerCondition#384",0,0,6,5080,"Perroquet taciturne"
234,5,1,"ui/icon/234000/234475.tex",0,"BannerCondition#385",0,0,6,5082,"Poupée succube"
235,5,1,"ui/icon/234000/234476.tex",0,"BannerCondition#386",612,624,6,5600,"Pantin Gilgamesh"
236,5,1,"ui/icon/234000/234477.tex",0,"BannerCondition#387",0,0,6,5067,"Prince oignon"
237,5,1,"ui/icon/234000/234478.tex",0,"BannerCondition#388",0,0,6,5068,"Chevalier aubergine"
238,5,1,"ui/icon/234000/234479.tex",0,"BannerCondition#389",0,0,6,5069,"Baron ail"
239,5,1,"ui/icon/234000/234480.tex",0,"BannerCondition#390",0,0,6,5070,"Roi tomate"
240,5,1,"ui/icon/234000/234481.tex",0,"BannerCondition#391",0,0,6,5071,"Reine mandragore"
241,5,1,"ui/icon/234000/234504.tex",0,"BannerCondition#392",0,0,6,5602,"Orthros articulé"
242,5,1,"ui/icon/234000/234521.tex",0,"BannerCondition#393",0,0,6,5601,"Enkidu"
243,5,1,"ui/icon/234000/234529.tex",0,"BannerCondition#394",0,0,6,5085,"Atomos atrophié"
244,5,1,"ui/icon/234000/234532.tex",0,"BannerCondition#395",0,0,6,5086,"Gaélichaton"
245,5,1,"ui/icon/234000/234534.tex",0,"BannerCondition#396",0,0,6,5254,"Petit panda roux"
246,5,1,"ui/icon/234000/234564.tex",0,"BannerCondition#397",0,0,6,5313,"Manchot prince"
247,5,1,"ui/icon/234000/234600.tex",0,"BannerCondition#398",0,0,6,5752,"Porcelet promeneur"
248,5,1,"ui/icon/234000/234616.tex",0,"BannerCondition#399",0,0,6,5094,"Marcassin"
249,5,1,"ui/icon/234000/234647.tex",0,"BannerCondition#400",0,0,6,5314,"Moineau voyageur"
250,5,1,"ui/icon/234000/234655.tex",0,"BannerCondition#401",0,0,6,5652,"Chimère mécanique"
251,5,1,"ui/icon/234000/234719.tex",0,"BannerCondition#402",0,0,6,5095,"Ko-yukinko"
252,5,1,"ui/icon/234000/234642.tex",0,"BannerCondition#403",0,0,6,5257,"Bébé renard"
253,5,1,"ui/icon/234000/234749.tex",0,"BannerCondition#404",0,0,6,5315,"Bec-en-sabot"
254,5,1,"ui/icon/234000/234753.tex",0,"BannerCondition#405",0,0,6,5096,"Bout-de-cochon"
255,5,1,"ui/icon/234000/234787.tex",0,"BannerCondition#406",0,0,6,5267,"Renard des sables"
256,5,1,"ui/icon/234000/234796.tex",0,"BannerCondition#407",0,0,6,5307,"Momo Ramora"
257,5,0,"ui/icon/199000/199962.tex",0,"BannerCondition#429",0,0,3,2311,"Quêtes des Pixies"
258,5,0,"ui/icon/199000/199963.tex",0,"BannerCondition#430",0,0,3,2312,"Quêtes des Qitari"
259,5,0,"ui/icon/199000/199964.tex",0,"BannerCondition#431",0,0,3,2313,"Quêtes des Nains"
260,5,0,"ui/icon/199000/199965.tex",0,"BannerCondition#432",0,0,3,2314,"Quêtes des Arkasodaras"
261,5,0,"ui/icon/199000/199967.tex",0,"BannerCondition#433",0,0,3,2316,"Quêtes des Loporrites"
262,1,0,"ui/icon/195000/195705.tex",0,"BannerCondition#434",0,0,4,2504,"Protocole Oméga (fatal)"
263,3,0,"ui/icon/197000/197706.tex",0,"BannerCondition#434",0,0,4,2504,"Protocole Oméga (fatal)"
264,4,0,"ui/icon/198000/198705.tex",0,"BannerCondition#434",0,0,4,2504,"Protocole Oméga (fatal)"
265,5,0,"ui/icon/199000/199705.tex",0,"BannerCondition#434",0,0,4,2504,"Protocole Oméga (fatal)"
266,5,1,"ui/icon/234000/234506.tex",0,"BannerCondition#435",0,0,6,5001,"Bébé chocobo grassouillet"
267,5,1,"ui/icon/234000/234451.tex",0,"BannerCondition#436",0,0,6,5078,"Mini-gluant"
268,5,1,"ui/icon/234000/234470.tex",0,"BannerCondition#437",0,0,6,5081,"Bébé opo-opo"
269,5,1,"ui/icon/234000/234508.tex",0,"BannerCondition#438",0,0,6,5083,"Petit yéti"
270,5,1,"ui/icon/234000/234563.tex",0,"BannerCondition#439",0,0,6,5089,"Poussin oculus"
271,5,1,"ui/icon/234000/234579.tex",0,"BannerCondition#440",0,0,6,5091,"Morpho"
272,5,1,"ui/icon/234000/234580.tex",0,"BannerCondition#441",0,0,6,5092,"Poro Roggo"
273,5,1,"ui/icon/234000/234805.tex",0,"BannerCondition#442",0,0,6,5098,"Drippy"
274,5,1,"ui/icon/234000/234646.tex",0,"BannerCondition#443",0,0,6,5258,"Bunbuku"
275,5,1,"ui/icon/234000/234730.tex",0,"BannerCondition#444",0,0,6,5263,"Hérisson mignon"
276,5,1,"ui/icon/234000/234862.tex",0,"BannerCondition#445",0,0,6,5271,"Momonga"
277,5,1,"ui/icon/234000/234658.tex",0,"BannerCondition#446",0,0,6,5302,"Ghido"
278,5,1,"ui/icon/234000/234672.tex",0,"BannerCondition#447",0,0,6,5303,"Bébé phoque"
279,5,1,"ui/icon/234000/234673.tex",0,"BannerCondition#448",0,0,6,5304,"Axolotl"
280,5,1,"ui/icon/234000/234740.tex",0,"BannerCondition#449",0,0,6,5305,"Ornithorynque nain"
281,5,1,"ui/icon/234000/234531.tex",0,"BannerCondition#450",0,0,6,5311,"Vilain petit canard"
282,5,1,"ui/icon/234000/234684.tex",0,"BannerCondition#451",0,0,6,5450,"Bébé Byakko"
283,5,1,"ui/icon/234000/234703.tex",0,"BannerCondition#452",0,0,6,5451,"Paonne vermillon"
284,5,1,"ui/icon/234000/234727.tex",0,"BannerCondition#453",0,0,6,5453,"Dragonnet azur"
285,5,1,"ui/icon/234000/234500.tex",0,"BannerCondition#454",0,0,6,5500,"Y'shtola miniature"
286,5,1,"ui/icon/234000/234488.tex",0,"BannerCondition#455",0,0,6,5503,"Minfilia miniature"
287,5,1,"ui/icon/234000/234489.tex",0,"BannerCondition#456",0,0,6,5504,"Thancred miniature"
288,5,1,"ui/icon/234000/234501.tex",0,"BannerCondition#457",0,0,6,5506,"Yda miniature"
289,5,1,"ui/icon/234000/234502.tex",0,"BannerCondition#458",0,0,6,5508,"Papalymo miniature"
