key,0,1,2,3,4,5,6,7,8
9,"morbol",0,"morbols",0,0,1,0,0,"Se déplaçant sur leurs racines gluantes, ces horribles créatures végétales se montrent par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement agressives et dangereuses, tuant animaux et plantes grâce à une haleine putride et à des sarments puissants. Elles peuvent occasionnellement émettre un parfum doux et soporifique. Les crocs-épines qui garnissent leurs gueules servent à immobiliser leurs proies lors de la digestion."
10,"coeurl",0,"coeurls",0,0,1,0,0,"Natifs du Proche-Orient, ces carnivores quadrupèdes capturent leurs proies en envoyant des décharges électriques avec les très longues moustaches qui ornent leur museau. Les spécimens sauvages que l'on trouve en Éorzéa descendraient de bêtes de combat échappées d'une île dans le golfe de Rothlyt."
11,"ahriman",0,"ahrimans",0,1,1,0,0,"Les ahrimans sont des êtres du néant qui se manifestent dans le monde physique en enveloppant leur essence dans des yeux d'animaux. Ils possèdent de grandes capacités magiques et volent en s'agrippant aux courants éthéréens avec leurs griffes. Ces créatures de classe moyenne appartiendraient aux quatrième et cinquième rangs de la Hiérarchie du néant."
12,"goobbue",0,"goobbues",0,0,1,0,0,"Ces imposantes créatures ont une relation symbiotique avec la mousse et le lichen qui poussent sur leur tête, ces derniers offrant une forme de camouflage en échange d'un arrosage manuel pendant les saisons les plus sèches. Bien qu'ils aient l'air placide, les goobbues se révèlent des prédateurs implacables lorsqu'ils sont affamés."
13,"chocobo",0,"chocobos",0,0,1,0,0,"Ces grands oiseaux terrestres sont connus pour leur vélocité et sont utilisés comme bêtes de somme ou montures par les Éorzéens depuis les temps anciens. Le Coerthas est réputé être la principale région productrice de ces animaux, mais il existerait une forêt des chocobos dans les montagnes d'Abalathia, où vivrait un important troupeau de spécimens sauvages."
14,"Amalj'aa",0,"Amalj'aa",0,1,1,0,0,"Les Amalj'aa sont un peuple d'hommes-bêtes nomades originaires des prairies du Paglth'an, où ils vivent de la chasse d'animaux sauvages. Ennemis héréditaires d'Ul'dah, ils sont entraînés dans les arts de la guerre dès leur plus jeune âge, quel que soit leur sexe. Ils possèdent également une grande maîtrise de la métallurgie, leurs armes étant très appréciées des col<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>neurs."
15,"Ixal",0,"Ixali",0,1,1,0,0,"Les Ixali sont une tribu agressive ayant pour domaine les ravins venteux de Xelphatol. Bien qu'ils ne soient plus capables de voler depuis longtemps, ces hommes-bêtes à plumes sont très fiers de leurs ailes atrophiées. Désireux de rétablir leur présence dans Sombrelinceul pour en exploiter les ressources sylvestres, ils sont en conflit avec les habitants de Gridania."
16,"Sylphe",0,"Sylphes",0,0,1,0,0,"Dans les profondeurs de Sombrelinceul, au nord de Gridania, vit le peuple reclus des Sylphes. Malgré leur apparence de poupées vêtues de feuilles et leur com<SoftHyphen/>por<SoftHyphen/>te<SoftHyphen/>ment enfantin, ils n'hésitent pas à user de leur magie pour tourmenter malicieusement les voyageurs, causant nombre de traumatismes et de tragédies chez ceux qui ont eu le malheur de s'aventurer trop loin dans la forêt."
17,"Kobold",0,"Kobolds",0,0,1,0,0,"Les Kobolds sont une tribu d'hommes-taupes qui vit dans un labyrinthe de tunnels sous le volcan O'Ghomoro, au nord de l'île de Vylbrand. Persuadés que les minerais sont un don fait par le Primordial Titan, ils ont développé leur savoir alchimique pour deviner sa volonté. Bien que ces hommes-bêtes et les Limséens aient conclu un pacte autrefois, cela n'empêche pas les deux peuples de s'affronter ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment."
18,"Sahuagin",0,"Sahuagins",0,0,1,0,0,"Ces hommes-bêtes aquatiques habitent dans une ville située sous l'océan Indigo. Ils peuvent tout aussi bien respirer dans l'air que dans l'eau, et nager avec aise grâce à leurs membres palmés. La société sahuagine est pyramidale, un individu tenant lieu de reine se trouvant au sommet de la hiérarchie. Ennemis héréditaires des Limséens, mentionner le nom de ces hommes-poissons est mal vu dans la cité maritime."
19,"Tataru",0,"Tataru",0,0,1,1,1,"“♪ La la laaa, une jolie rose a fleuri au beau milieu du désert.
♪ La la la la laaa, une rose symbole de l'amour...
♪ Mon cœur en est tout chamboulé<Indent/>!
♪ Et ça fait boum, boum, tra la la, bobom bobom, la la la la...”"
20,"Mog",0,"Mogs",0,0,1,0,0,"Ces étranges créatures poilues qui vivent dans la forêt de Sombrelinceul sont invisibles au commun des mortels du fait de leur magie par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>re. Toutefois, ceux qui ont eu la chance de les apercevoir racontent que les Mogs aiment chanter et danser. Selon une ancienne légende, ils auraient autrefois eu un roi, mais personne ne sait si c'est vrai."
21,"sirène",0,"sirènes",0,0,1,1,0,"Cette créature légendaire est tristement connue pour avoir charmé nombre de marins avec ses chants, causant la disparition d'équipages entiers. Le roi des pirates Barbe-Brume l'aurait tuée autrefois, mais de récentes rumeurs font état d'une silhouette féminine hantant les côtes noscéennes accompagnée d'une horde d'hommes à l'âme corrompue."
22,"Orthros & Typhon",0,"Orthros & Typhon",0,1,1,0,1,"Ces deux êtres du néant à l'allure pour le moins bizarre seraient apparus suite à une expérience de la guilde des occultistes qui a mal tourné. Malgré leur nature, Orthros et Typhon ont choisi de s'assimiler à la société humaine, l'un travaillant comme réceptionniste au Colisée et l'autre au Gold Saucer des Manderville."
23,"mur démonique",0,"murs démoniques",0,0,1,0,0,"Ces gardiens effrayants sont des murs sur lesquels des signes arcaniques ont été tracés avec du sang et auxquels la vie a été insufflée grâce une magie ancienne. Bien que leurs maîtres aient péri il y a très longtemps, ces sentinelles démoniaques continuent de protéger les ruines auxquelles elles sont liées, ce qui ne manque jamais de surprendre et horrifier ceux qui s'y aventurent."
24,"succube",0,"0",0,0,1,0,0,"Les succubes sont des démons qui s'incarnent dans des corps de belles femmes pour mieux séduire les humains. Si l'on en croit certains spé<SoftHyphen/>cia<SoftHyphen/>listes des arts occultes, ils conserveraient parfois la personnalité et les souvenirs de leurs vaisseaux et appartiendraient aux troisième et quatrième rangs de la Hiérarchie du néant."
25,"chimère",0,"0",0,0,1,0,0,"Ces créatures cauchemardesques mêlent les attributs physiques du lion, du bouc et du dragon. Elles possèdent trois têtes, une paire d'ailes puissantes et une queue se terminant par un aiguillon empoisonné. Leurs origines ont fait l'objet de nombreuses polémiques, certains considérant que les chimères sont des abo<SoftHyphen/>mi<SoftHyphen/>na<SoftHyphen/>tions créées par les dieux, d'autres préférant croire au produit de quelque sorcellerie impie."
26,"dragon bleu",0,"0",0,0,1,0,0,"Descendant directement des sept dragons anciens, la progéniture de Midgardsormr, ces créatures fabuleuses, dont la longévité dépasse aisément le millier d'années, ont pris cette couleur par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>re qui les distingue de leurs congénères suite à une lente évolution. Aucun humain n'a toutefois eu la chance d'aller les étudier d'assez près pour observer d'autres différences éventuelles."
27,"Bugaal Ja",0,"Bugaal Ja",0,0,1,0,1,"“Ah<Indent/>! Miracle<Indent/>! Qu'un tel jour viendrait, je ne croyais pas<Indent/>! Comprendre la beauté de la danse tra<SoftHyphen/>di<SoftHyphen/>tion<SoftHyphen/>nel<SoftHyphen/>le mamool ja, quelqu'un a enfin su<Indent/>! De joie, mon cœur est rempli<Indent/>!”"
28,"Momodi",0,"Momodi",0,0,1,0,1,"“Si vous avez besoin de conseils, je suis là pour vous. Cela dit, ne venez pas m'embêter au moindre pépin. Par contre, je suis toujours prête à écouter vos problèmes amoureux, hi hi hi.”"
29,"Baderon",0,"Baderon",0,0,1,0,1,"“Je sais, je sais... Puisque vous êtes là, que diriez-vous de prendre un bon verre de rhum<Indent/>? Je viens juste de recevoir une nouvelle cargaison.  Installez-vous donc à la table derrière, je vous apporte ça tout de suite.”"
30,"Miounne",0,"Miounne",0,0,1,0,1,"“Il y a cinq ans, Éorzéa a été gravement touchée par le septième fléau. Un énorme dragon est sorti du satellite Dalamud et a tout dévasté, brûlant la terre dans un océan de flammes. Bien sûr, notre chère forêt n'a pas été épargnée...”"
31,"Livia",0,"Livia",0,0,1,0,1,"“Plutôt que de t'inquiéter de ce genre de parasite, tu ferais mieux de te soucier de terminer ton travail, Nero. Nous sommes là pour accomplir la volonté de Gaius, je te le rappelle. Si jamais tu lambines et que tu le déçois... je me ferai un plaisir de te tuer de mes propres mains.”"
32,"Rhitahtyn",0,"Rhitahtyn",0,0,1,0,1,"“Je n'ai pas pour habitude de dégainer mon arme pour rien, mais si tu refuses d'entendre raison... au nom du général Gaius van Baelsar, moi, Rhitahtyn sas Arvina, je t'exécuterai<Indent/>!”"
33,"Biggs & Wedge",0,"Biggs & Wedge",0,0,1,0,1,"“Ne nous oubliez pas, Patron<Indent/>!”
“Cette expédition incarne la raison d'être des Forges de Garlond. Étant vos employés, nous comptons bien participer à cette aventure jusqu'au bout.”"
34,"Gerolt",0,"Gerolt",0,0,1,0,1,"“Que le grand cric me croque<Indent/>! Même dans mes rêves les plus alcoolisés j'aurais jamais pu imaginer qu'tu puisses mettre la main sur une relique d'arme antique<Indent/>!<Indent/>... Bon, va falloir que j'prépare mes outils alors. Pfff, quelle galère...”"
35,"Frixio",0,"Frixio",0,0,1,0,1,"“Il y a quelque temps, des Impériaux ont fait leur apparition dans la forêt.
J'étais parti dans le but de les surveiller et découvrir ce qu'ils mijotaient.”"
36,"Mutamix",0,"Mutamix",0,0,1,0,1,"“Pshhh... Mutamix sait fusionner les matérias pour en obtenir une différente, une plus jolie. Mutamix appelle ça la <Emphasis>transmatérialisation</Emphasis><Indent/>! Si l'aventurier apporte cinq matérias, Mutamix lui fera une dé<SoftHyphen/>mon<SoftHyphen/>stra<SoftHyphen/>tion.”"
37,"Memeroon",0,"Memeroon",0,0,1,0,1,"“Memeroon vouuuloir plein clic-clic pour ouuuvrir boutiques<Indent/>! Ouvrir pluuus de boutiques. Beaucouuup, beaucouuup de boutiques<Indent/>! Et Memeroon devenir très riche<Indent/>!”"
38,"béhémoth",0,"béhémoths",0,0,1,0,0,"Les premiers témoignages de personnes ayant observé ces bêtes à la musculature saillante coïncident avec l'avènement de la 7e ère ombrale. Les érudits pensent d'ailleurs qu'il s'agirait de rejetons du Primordial Bahamut, ce qui leur vaut le nom de “béhémoths”. Mis à part leur apparence physique, le com<SoftHyphen/>por<SoftHyphen/>te<SoftHyphen/>ment et la biologie de ces créatures restent entourés de mystère."
39,"Gilgamesh & Enkidu",0,"Gilgamesh & Enkidu",0,0,1,0,1,"“Mon nom est Gilgamesh, au fait. Enchanté<Indent/>! Lui, c'est Enkidu, mon fidèle compagnon. Comme je me sentais seul durant mes voyages, j'ai attrapé ce coq et j'ai teint ses plumes, puis je lui ai donné le nom d'un ancien camarade.”"
40,"Ifrit",0,"Ifrit",0,1,1,0,1,"Primordial révéré par les Amalj'aa, le Seigneur des flammes Ifrit prend généralement la forme d'une créature ardente et terrifiante, dont les griffes incandescentes peuvent faire fondre n'importe quel métal et dont les cornes menacent d'embraser les cieux. Ceux qui ont eu la folie de l'affronter ont fini brûlés par sa furie inextinguible ou ont rejoint les rangs de subjugués qui lui obéissent."
41,"Titan",0,"Titan",0,0,1,0,1,"Souvent appelé l'Ébranleur des terres ou le Marteleur du sol, Titan est le dieu auquel les Kobolds vouent un culte. Prenant l'apparence d'un effrayant et massif géant, il considère ces hommes-taupes comme ses enfants et n'hésite pas à faire trembler les montagnes de toute sa colère pour écraser sous la roche tous ceux qui osent les attaquer."
42,"Garuda",0,"Garuda",0,0,1,1,1,"Déesse tutélaire des Ixali, Garuda, que l'on appelle aussi la Souffleuse de rafales, se distingue des autres Primordiaux par sa capacité destructrice à contrôler l'air et les vents autour d'elle. Réputée pour sa grande cruauté, elle réclame ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment des sacrifices et des offrandes de sang, au point que ses fidèles lui vouent un culte mêlé de crainte."
43,"Moggle Mog XII",0,"Moggle Mog XII",0,0,1,0,1,"Ce Mog de taille pour le moins honorable serait l'incarnation du légendaire monarque qui a autrefois guidé son peuple du ciel vers le monde des humains, et aurait été invoqué en Éorzéa par un groupe de ces créatures poilues qui s'appellent eux-mêmes les Vassaux du Roi. Bien qu'il soit décrit comme “bon”, sa magnanimité ne semble être dirigée que vers ses fidèles sujets."
44,"Raya-O-Senna & A-Ruhn-Senna",0,"Raya-O-Senna & A-Ruhn-Senna",0,0,1,0,1,"“Si j'avais su, j'aurais demandé une escorte. À nous seuls, on ne va jamais venir à bout de ces monstres<Indent/>! Ils sont trop nombreux<Indent/>!”
“Mais, ma sœur, nous ne pouvons pas renoncer<Indent/>!”"
45,"Godbert",0,"Godbert",0,0,1,0,1,"“Je suis Godbert, l'orfèvre le plus balèze d'Éorzéa, et un parfait gentilhomme. Je récoltais tran<SoftHyphen/>quil<SoftHyphen/>le<SoftHyphen/>ment des matériaux dans le coin avant que vous ne vous fassiez remarquer. Comment connaissez-vous la danse ultra-secrète de ma famille, les Manderville<Indent/>? La seule personne qui aurait pu vous l'apprendre est... Non, ce n'est pas possible...<Indent/>!”"
46,"Thancred",0,"Thancred",0,0,1,0,1,"“Quand je vois une jolie femme, les mots affluent en moi comme une vague déferlante, ils inondent mon être d'une chaleur sensuelle indicible...”"
47,"Nero",0,"Nero",0,0,1,0,1,"“Lorsque tu as finalement déserté l'Empire, j'ai su que le destin me souriait enfin, Garlond... Mais il a fallu qu'en disparaissant, tu deviennes une légende aux yeux des gens<Indent/>! Au lieu de maudire ton nom pour ta trahison, ils gardent une bonne image de toi<Indent/>! Et aujourd'hui <Emphasis>encore</Emphasis>, tu restes le jeune génie de magitek<Indent/>!”"
48,"Papalymo & Yda",0,"Papalymo & Yda",0,0,1,0,1,"“Je suis Papalymo, et le moulin à paroles, c'est...”
“Moi, c'est Yda<Indent/>! Enchantée<Indent/>!”"
49,"Y'shtola",0,"Y'shtola",0,0,1,1,1,"“Je savais que nos routes finiraient par se recroiser, mais j'ignorais que nos destins seraient si étroitement liés. Nous aurons cer<SoftHyphen/>tai<SoftHyphen/>ne<SoftHyphen/>ment l'occasion de reparler de ça plus en détail pro<SoftHyphen/>chai<SoftHyphen/>ne<SoftHyphen/>ment. Pour l'instant, tu dois en finir avec cette affaire.”"
50,"Urianger",0,"Urianger",0,1,1,0,1,"“L'Histoire est une chose assez fascinante, n'est-ce pas<Indent/>? La gloire d'une nation apporte la souffrance d'une autre. Et celui qui pour certains est un grand héros s'avère être un ignoble monstre pour d'autres. Loin de moi l'idée d'évoquer des lieux communs, mais chaque histoire est comme une médaille, elle a deux côtés.”"
51,"Ultima Arma",0,"Ultima Arma",0,1,1,1,1,"Cette relique de la 3e ère astrale est une prouesse de la technologie allagoise<Indent/>; la même qui permit à l'empire d'Allag d'établir son règne aux quatre coins d'Hydaelyn. Suite à la (re)découverte du mastodonte mécanique sous le sol d'Ala Mhigo, la 14e légion de Garlemald l'a restaurée puis reconfigurée pour contrer la menace des Primordiaux."
52,"Odin",0,"Odin",0,1,1,0,1,"Tout de noir vêtu, le Chevalier des ombres arpente des chemins oubliés sous la canopée de la forêt de Sombrelinceul. Nul ne sait quand ou par qui fut invoqué ce Primordial ancestral. Errant à travers la Sylve sur son puissant destrier, Sleipnir, Odin serait uniquement gouverné par le désir d'affronter de dignes adversaires, ou encore d'assouvir sa soif de vengeance, selon certaines rumeurs."
53,"Ramuh",0,"Ramuh",0,0,1,0,1,"Incarnation de la foudre, vénéré par les Sylphes. Bien que la légende le dépeigne comme un vieux sage au savoir illimité, Ramuh est en réalité un inquisiteur impitoyable qui n'hésite pas à frapper de sa foudre vengeresse les intrus qui souillent la forêt ou menacent ses enfants."
54,"Léviathan",0,"Léviathan",0,0,1,0,1,"Seigneur des eaux vénéré par les Sahuagins de l'océan Indigo. Tapi dans les abysses insondables, Léviathan dévore tout ce qui se trouve sur son passage. Jadis, les habitants des villages côtiers pensaient que les raz-de-marée qui ravagaient leurs habitations étaient en fait la manifestation de la colère du grand serpent de mer. Des siècles durant, ils ont cherché à l'apaiser à l'aide de sacrifices humains... en vain."
55,"Shiva",0,"Shiva",0,0,1,1,1,"L'Enchiridion, le livre sacré de la religion ishgardaise, considère Shiva comme la première hérétique de l'histoire. Coupable d'apostasie aux yeux du Saint-Siège, ses partisans lui vouent quant à eux un culte passionné, voyant en elle une sainte qui a tenté de rapprocher les hommes et les dragons. Son sacrifice n'aura toutefois pas eu l'effet escompté..."
56,"Minfilia",0,"Minfilia",0,0,1,1,1,"“Nous sommes un groupe nommé les Héritiers de la Septième Aube. Notre but est la protection d'Éorzéa et nos membres viennent de tous les horizons. Les Primordiaux sont notre plus grand souci ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment. Les tribus barbares continuent malheureusement de les vénérer.”"
57,"Lahabrea",0,"Lahabrea",0,0,1,0,1,"“En plus de l'Écho, tu as le pouvoir d'interférer dans le monde de l'éther et de matérialiser des cristaux de Lumière. Oui, ton cas est vraiment fascinant... Mais le marteau des Ténèbres peut briser le bouclier de la Lumière.”"
58,"Cid",0,"Cid",0,0,1,0,1,"“Je suis rassuré de voir que tu n'as rien, mon ami<If(PlayerParameter(4))>e<Else/></If>. Mais par les Douze, avoir envoyé cet appareil magitek s'écraser dans le générateur<Indent/>! Tu es soit un génie, soit <If(PlayerParameter(4))>la femme<Else/>l'homme</If> <If(PlayerParameter(4))>la<Else/>le</If> plus chanceu<If(PlayerParameter(4))>se<Else/>x</If> que j'aie jamais connu<If(PlayerParameter(4))>e<Else/></If><Indent/>! Quoi qu'il en soit, tu as réussi à désactiver le champ de force, c'est ce qui compte.”"
59,"Alphinaud & Alisaie",0,"Alphinaud & Alisaie",0,1,1,0,1,"“Il y a une autre façon de guérir les maux dont souffre le monde, et je la trouverai<Indent/>!”
“Même si nos méthodes sont différentes, nous poursuivons, toi et moi, le même but. Gageons que nos chemins se rencontreront à nouveau.”"
60,"Louisoix",0,"Louisoix",0,0,1,0,1,"“Vous êtes la lumière qui a guidé et rallié les hommes et les femmes de ce pays. Là où les gens se rassemblent, la vie naît. Et tant qu'il y a de la vie, il y a de l'espoir. Il ne m'en faut pas plus.”"
61,"Bahamut",0,"Bahamut",0,0,1,0,1,"Emprisonné des millénaires durant dans la petite lune Dalamud, le Primordial ancestral a retrouvé sa liberté lorsque sa cage se disloqua au cours de sa chute pendant la bataille de Carteneau. Immédiatement, cet être impitoyable se mit à semer la destruction aux quatre coins d'Éorzéa, marquant ainsi le début de la 7e ère ombrale."
62,"Hildibrand & Nashu",0,"Hildibrand & Nashu",0,0,1,0,1,"“Je suis le célèbre, l'unique, le vrai Hildibraaaand<Indent/>!!”
“Et sa fidèle assistante Nashu, c'est moi<Indent/>!”"
63,"Nanamo",0,"Nanamo",0,0,1,1,1,"“Notre véritable trésor, c'est vous, citoyens d'Ul'dah<Indent/>! Votre savoir, votre courage, votre générosité et votre sourire sont ce que nous avons de plus précieux. Chers compatriotes<Indent/>! Rejoignez-nous et aidez-nous à mener Éorzéa à la prospérité<Indent/>!”"
64,"Gaius",0,"Gaius",0,0,1,0,1,"“Un dirigeant incompétent ne peut mener son peuple qu'à la vénération d'idoles corrompues, un chemin qui conduit à l'affaiblissement et à la mort. En conséquence, ce sont les puissants qui doivent diriger les civilisations. Cette vérité est la clef du salut de cette terre où règne le mensonge.”"
65,"Merlwyb",0,"Merlwyb",0,0,1,1,1,"“La victoire est comme la mer, elle sourit à ceux qui savent mener leurs hommes et faire face à l'adversité quoi qu'il arrive. Écoute-moi, ô fier peuple de marins<Indent/>! Vois notre glorieux pavillon écarlate flotter au vent<Indent/>!”"
66,"Kan-E-Senna",0,"Kan-E-Senna",0,0,1,1,1,"“Parfois souples comme un saule, parfois forts comme un chêne, il nous faudra tenir. Car le jour où un vent destructeur soufflera dans notre forêt est proche. Nous autres, Gridaniens, sommes un peuple pacifique, mais nous ne tremblons pas face à l'agresseur.”"
67,"Raubahn",0,"Raubahn",0,0,1,0,1,"“Hahaha<Indent/>! J'aime les champs de bataille. On y apprend souvent de nos ennemis, et nos amis ne sont pas toujours ceux que l'on croit<Indent/>! Ensemble, nous vaincrons<Indent/>! Pour Sa Grâce Nanamo Ul Namo<Indent/>! Pour la gloire d'Ul'dah<Indent/>!”"
68,"Guerrier de la Lumière",0,"Guerrier de la Lumière",0,0,1,0,1,"“La lumière ne faiblira jamais<Indent/>!”"
69,"Firion",0,"Firion",0,0,1,0,1,"“Je rêve de roses... D'un monde rempli de roses sauvages.”"
70,"chevalier Oignon",0,"chevaliers Oignon",0,0,1,0,0,"“Être petit a ses avantages.”"
71,"Cécil",0,"Cécil",0,0,1,0,1,"“Nous vous l'avons déjà expliqué, c'est aussi notre combat.”"
72,"Bartz",0,"Bartz",0,0,1,0,1,"“J'ai promis à mon père avant qu'il ne meure que je voyagerais à travers le monde. Et puis... On dirait que le vent m'appelle.”"
73,"Terra",0,"Terra",0,0,1,1,1,"“Ne vous inquiétez pas. Je suis certaine que la paix régnera bientôt<Indent/>!”"
74,"Cloud",0,"Cloud",0,0,1,0,1,"“Je ne peux plus rester enfermé dans cette illusion... Je vais vivre ma vie sans faire semblant.”"
75,"Squall",0,"Squall",0,0,1,0,1,"“Personne ne parlera de moi au passé<Indent/>!!!”"
76,"Djidane",0,"Djidane",0,0,1,0,1,"“Il faut une raison pour sauver les gens<Indent/>?”"
77,"Tidus",0,"Tidus",0,0,1,0,1,"“Yuna est là-bas, alors on y va et on la récupère<Indent/>! Point final<Indent/>!”"
78,"Shantotto",0,"Shantotto",0,0,1,1,1,"“Oh<Indent/>! Voilà que vous me faites perdre mon calme, je suis blême<Indent/>!”"
79,"Vaan",0,"Vaan",0,0,1,0,1,"“Qui a parlé de force<Indent/>? Tu vas réussir. Tu as de bons amis.”"
80,"Lightning",0,"Lightning",0,0,1,1,1,"“Le problème n'est pas de savoir si on <Emphasis>peut</Emphasis>. Il y a des choses qu'on <Emphasis>doit</Emphasis> faire, c'est tout.”"
81,"gaélichat",0,"gaélichats",0,0,1,0,0,"Une créature mystérieuse dotée d'un corps de félin et d'ailes de chauve-souris. Certains savants avancent qu'elle appartiendrait au règne animal, tandis que d'autres affirment qu'il s'agit d'un démon appartenant au onzième rang de la Hiérarchie du néant. La seule chose qui soit certaine, c'est qu'elle possède une in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence fine et vive, qui lui permet d'agir rapidement."
82,"Vanu Vanu",0,"Vanu Vanu",0,0,1,0,0,"Les Vanu Vanu sont une tribu d'hommes-hiboux qui vit sur les îles flottantes de L'Écume des cieux d'Abalathia. Complètement isolés du reste du monde jusqu'à l'apparition des premiers aéronefs, ils ont récemment pris conscience des menaces qui pèsent sur leur territoire, et ont renforcé leur vigilance à l'égard des visiteurs de la surface."
83,"Gnathe",0,"Gnathes",0,0,1,0,0,"Les Gnathes sont une tribu d'hommes-insectes qui vit dans les confins méridionaux de l'Avant-pays dravanien. Chasseurs avant tout, ils ont appris à protéger leur territoire des dragons en faisant brûler des substances résineuses, comme le benjoin. Au centre de leur société se trouve une sorte de roi appelé “l'Éveillé”, un catalyseur qui unit les volontés de ses sujets sans avoir recours à la parole."
84,"Yugiri",0,"Yugiri",0,0,1,1,1,"“Nous autres Domiens désirons plus que tout nous venger de l'Empire<Indent/>; et la première étape consiste à réduire leur influence en Éorzéa pour éviter que la tragédie qui a frappé notre pays ne se reproduise.”"
85,"gros chocobo",0,"gros chocobos",0,0,1,0,0,"Un chocobo dont l'appétit insatiable et l'absence totale de volonté ont abouti à un corps qui s'apparente plus à celui d'un béhémoth qu'à celui d'un oiseau. D'après certaines légendes du folklore gobelin, ce volatile surdimensionné serait vénéré comme un dieu dans le monde d'en bas. (Il est à noter, cependant, qu'aucun élément permettant de vérifier la pertinence de ce mythe n'a pu être trouvé.)"
86,"griffon",0,"griffons",0,0,1,0,0,"Une créature ailée majestueuse qui habite dans les étendues sauvages des montagnes d'Abalathia. Dotée d'une acuité visuelle ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nelle, ce grand volatile traque ses proies depuis les hauteurs et se jette sur elles tel un projectile pour les lacérer à l'aide de ses puissantes serres. Symbole de courage et de férocité, le griffon orne le blason de la nation déchue d'Ala Mhigo."
87,"Tioman",0,"Tioman",0,0,1,0,1,"Un dragon puissant et effroyable vivant au sommet de Sohm Al. Fidèle servante de Nidhogg, sa puissance de destruction égale presque celle de son maître. Les Ishgardais la surnomment “Le dragon noir” en raison de ses écailles, prétendument plus sombres qu'une nuit sans étoiles."
88,"Estinien",0,"Estinien",0,1,1,0,1,"“Prépare-toi à souffrir, Nidhogg. Bientôt je transpercerai ton cœur de ma lance et je répandrai tes entrailles dans tout le Coerthas<Indent/>!”"
89,"Lucia goe Junius",0,"Lucia goe Junius",0,0,1,1,1,"“Ceux qui restent obsédés par le passé ne peuvent pas avancer vers l'avenir.”"
