key,0,1,2,3,4,5,6,7,8,9,10
59,"ui/icon/193000/193012.tex",1,True,True,0,"BannerCondition#1",0,0,1,11,"Salon de thé"
60,"ui/icon/193000/193013.tex",1,True,True,0,"BannerCondition#1",0,0,1,12,"Motifs géométriques : cercles"
61,"ui/icon/193000/193014.tex",1,True,True,0,"BannerCondition#347",0,0,7,13,"Musical"
62,"ui/icon/193000/193015.tex",1,True,True,0,"BannerCondition#1",0,0,1,14,"Style oriental"
63,"ui/icon/193000/193962.tex",1,True,True,0,"BannerCondition#429",0,0,3,2311,"Quêtes des Pixies"
64,"ui/icon/193000/193963.tex",1,True,True,0,"BannerCondition#430",0,0,3,2312,"Quêtes des Qitari"
65,"ui/icon/193000/193964.tex",1,True,True,0,"BannerCondition#431",0,0,3,2313,"Quêtes des Nains"
66,"ui/icon/193000/193965.tex",1,True,True,0,"BannerCondition#432",0,0,3,2314,"Quêtes des Arkasodaras"
67,"ui/icon/193000/193967.tex",1,True,True,0,"BannerCondition#433",0,0,3,2316,"Quêtes des Loporrites"
68,"ui/icon/193000/193705.tex",1,True,True,0,"BannerCondition#434",0,0,4,2504,"Protocole Oméga (fatal)"
69,"ui/icon/193000/193710.tex",1,True,True,0,"BannerCondition#465",0,0,4,2354,"Eurêka Orthos"
70,"ui/icon/193000/193711.tex",1,True,True,0,"BannerCondition#466",0,0,4,2355,"Enaretos"
71,"ui/icon/193000/193712.tex",2,True,True,0,"BannerCondition#467",0,0,3,2251,"Conte des quatre animaux sacrés"
72,"ui/icon/193000/193713.tex",2,True,True,0,"BannerCondition#468",0,0,8,2340,"Félicité insulaire 1"
73,"ui/icon/193000/193714.tex",1,True,True,0,"BannerCondition#469",0,0,8,2341,"Félicité insulaire 2"
74,"ui/icon/193000/193960.tex",1,True,True,0,"BannerCondition#524",0,0,3,2308,"Quêtes des Kojin"
75,"ui/icon/193000/193959.tex",1,True,True,0,"BannerCondition#525",0,0,3,2309,"Quêtes des Anantas"
76,"ui/icon/193000/193961.tex",1,True,True,0,"BannerCondition#526",0,0,3,2310,"Quêtes des Namazu"
77,"ui/icon/193000/193715.tex",1,True,True,0,"BannerCondition#527",0,0,3,2250,"La fin d'une ère"
78,"ui/icon/193000/193716.tex",1,True,True,0,"BannerCondition#523",0,0,7,3950,"10e anniversaire"
79,"ui/icon/193000/193717.tex",1,True,True,0,"BannerCondition#529",0,0,8,2342,"Grand pêcheur"
80,"ui/icon/193000/193718.tex",1,True,True,0,"BannerCondition#530",0,0,8,2343,"Pêcheur de légendes"
81,"ui/icon/193000/193719.tex",1,True,True,0,"BannerCondition#531",0,0,8,2350,"Tuiles essentielles"
82,"ui/icon/193000/193956.tex",1,True,True,0,"BannerCondition#567",0,0,3,2305,"Quêtes des Vanu Vanu"
83,"ui/icon/193000/193957.tex",1,True,True,0,"BannerCondition#568",0,0,3,2306,"Quêtes des Gnathes"
84,"ui/icon/193000/193958.tex",1,True,True,0,"BannerCondition#569",0,0,3,2307,"Quêtes des Mogs"
85,"ui/icon/193000/193723.tex",2,True,True,0,"BannerCondition#572",0,0,3,2252,"Le Mythe éorzéen : Halone"
86,"ui/icon/193000/193724.tex",2,True,True,0,"BannerCondition#572",0,0,3,2253,"Le Mythe éorzéen : Menphina"
87,"ui/icon/193000/193725.tex",2,True,True,0,"BannerCondition#572",0,0,3,2254,"Le Mythe éorzéen : Thaliak"
88,"ui/icon/193000/193726.tex",2,True,True,0,"BannerCondition#572",0,0,3,2255,"Le Mythe éorzéen : Nymeia"
89,"ui/icon/193000/193727.tex",2,True,True,0,"BannerCondition#572",0,0,3,2256,"Le Mythe éorzéen : Llymlaen"
90,"ui/icon/193000/193728.tex",2,True,True,0,"BannerCondition#572",0,0,3,2257,"Le Mythe éorzéen : Oschon"
91,"ui/icon/193000/193729.tex",2,True,True,0,"BannerCondition#572",0,0,3,2258,"Le Mythe éorzéen : Byregot"
92,"ui/icon/193000/193730.tex",2,True,True,0,"BannerCondition#572",0,0,3,2259,"Le Mythe éorzéen : Rhalgr"
93,"ui/icon/193000/193731.tex",2,True,True,0,"BannerCondition#572",0,0,3,2260,"Le Mythe éorzéen : Azeyma"
94,"ui/icon/193000/193732.tex",2,True,True,0,"BannerCondition#572",0,0,3,2261,"Le Mythe éorzéen : Nald'thal"
95,"ui/icon/193000/193733.tex",2,True,True,0,"BannerCondition#572",0,0,3,2262,"Le Mythe éorzéen : Nophica"
96,"ui/icon/193000/193734.tex",2,True,True,0,"BannerCondition#572",0,0,3,2263,"Le Mythe éorzéen : Althyk"
97,"ui/icon/193000/193722.tex",1,True,True,0,"BannerCondition#573",0,0,3,2242,"La Tarufacture de Tataru"
98,"ui/icon/193000/193720.tex",2,True,True,0,"BannerCondition#570",0,0,8,2351,"Aventures imaginaires de Khloe"
99,"ui/icon/193000/193721.tex",1,True,True,0,"BannerCondition#571",0,0,8,2352,"Touché-tourné"
100,"ui/icon/193000/193735.tex",1,True,True,0,"BannerCondition#575",0,0,7,2700,"Blunderville 1"
101,"ui/icon/193000/193736.tex",1,True,True,0,"BannerCondition#576",0,0,7,2701,"Blunderville 2"
102,"ui/icon/193000/193737.tex",1,True,True,0,"BannerCondition#577",0,0,7,2702,"Blunderville 3"
103,"ui/icon/193000/193738.tex",1,True,True,0,"BannerCondition#607",0,0,7,2703,"Yo-kai Watch"
104,"ui/icon/193000/193954.tex",1,True,True,0,"BannerCondition#694",0,0,3,2302,"Quêtes des Kobolds"
105,"ui/icon/193000/193952.tex",1,True,True,0,"BannerCondition#695",0,0,3,2301,"Quêtes des Sylphes"
106,"ui/icon/193000/193951.tex",1,True,True,0,"BannerCondition#696",0,0,3,2300,"Quêtes des Amalj'aa"
107,"ui/icon/193000/193955.tex",1,True,True,0,"BannerCondition#697",0,0,3,2303,"Quêtes des Sahuagins"
108,"ui/icon/193000/193953.tex",1,True,True,0,"BannerCondition#698",0,0,3,2304,"Quêtes des Ixali"
109,"ui/icon/193000/193662.tex",1,True,True,0,"BannerCondition#701",0,0,9,1016,"Tuliyollal 1"
110,"ui/icon/193000/193663.tex",1,True,True,0,"BannerCondition#702",0,0,9,1017,"Tuliyollal 2"
111,"ui/icon/193000/193664.tex",1,True,True,0,"BannerCondition#699",0,0,9,1018,"Solution Neuf 1"
112,"ui/icon/193000/193665.tex",2,True,True,0,"BannerCondition#700",0,0,9,1019,"Solution Neuf 2"
113,"ui/icon/193000/193968.tex",1,True,True,0,"BannerCondition#767",0,0,3,2317,"Quêtes des Pelupelu"
114,"ui/icon/193000/193654.tex",2,True,True,0,"BannerCondition#768",0,0,9,1000,"Ishgard 1"
115,"ui/icon/193000/193672.tex",1,True,True,0,"BannerCondition#769",0,0,9,1001,"Ishgard 2"
116,"ui/icon/193000/193655.tex",2,True,True,0,"BannerCondition#770",0,0,9,1002,"Idyllée 1"
117,"ui/icon/193000/193673.tex",1,True,True,0,"BannerCondition#771",0,0,9,1003,"Idyllée 2"
118,"ui/icon/193000/193656.tex",1,True,True,0,"BannerCondition#772",0,0,9,1004,"Kugane 1"
119,"ui/icon/193000/193668.tex",2,True,True,0,"BannerCondition#773",0,0,9,1005,"Kugane 2"
120,"ui/icon/193000/193657.tex",1,True,True,0,"BannerCondition#774",0,0,9,1006,"L'Étendue de Rhalgr 1"
121,"ui/icon/193000/193669.tex",2,True,True,0,"BannerCondition#775",0,0,9,1007,"L'Étendue de Rhalgr 2"
122,"ui/icon/193000/193658.tex",2,True,True,0,"BannerCondition#776",0,0,9,1008,"Cristarium 1"
123,"ui/icon/193000/193670.tex",1,True,True,0,"BannerCondition#777",0,0,9,1009,"Cristarium 2"
124,"ui/icon/193000/193659.tex",1,True,True,0,"BannerCondition#778",0,0,9,1010,"Eulmore 1"
125,"ui/icon/193000/193671.tex",1,True,True,0,"BannerCondition#779",0,0,9,1011,"Eulmore 2"
126,"ui/icon/193000/193660.tex",1,True,True,0,"BannerCondition#780",0,0,9,1012,"Vieille Sharlayan 1"
127,"ui/icon/193000/193666.tex",2,True,True,0,"BannerCondition#781",0,0,9,1013,"Vieille Sharlayan 2"
128,"ui/icon/193000/193661.tex",1,True,True,0,"BannerCondition#782",0,0,9,1014,"Radz-at-Han 1"
129,"ui/icon/193000/193667.tex",1,True,True,0,"BannerCondition#783",0,0,9,1015,"Radz-at-Han 2"
130,,0,False,False,0,"BannerCondition#0",0,0,0,0,""
