key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
602,"Levequests","In the Outfield II","Complete 20 fieldcraft levequests.","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",1,1,,,,,,,,,,42,1,"AchievementHideCondition#0"
603,"Levequests","In the Outfield III","Complete 50 fieldcraft levequests.","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
604,"Levequests","In the Outfield IV","Complete 100 fieldcraft levequests.","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
605,"Levequests","In the Outfield V","Complete 200 fieldcraft levequests.","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",1,1,,,,,,,,,,45,1,"AchievementHideCondition#0"
606,"Levequests","In the Outfield VI","Complete 500 fieldcraft levequests.","32",10,10,"The Reaper / The Reaper","",255,255,0,"ui/icon/001000/001903.tex",1,1,,,,,,,,,,46,1,"AchievementHideCondition#0"
607,"Levequests","Field of Dreams","Complete 1,000 fieldcraft levequests.","0",0,20," / ","",255,255,0,"ui/icon/001000/001955.tex",1,1,,,,,,,,,,47,1,"AchievementHideCondition#0"
608,"Levequests","Uphill Battle I","Complete 10 unique battlecraft levequests.","0",0,5," / ","",255,255,0,"ui/icon/030000/030408.tex",1,1,,,,,,,,,,61,1,"AchievementHideCondition#0"
609,"Levequests","Uphill Battle II","Complete 50 unique battlecraft levequests.","0",0,5," / ","",255,255,0,"ui/icon/030000/030408.tex",1,1,,,,,,,,,,62,1,"AchievementHideCondition#0"
610,"Levequests","Uphill Battle III","Complete 100 unique battlecraft levequests.","0",0,10," / ","",255,255,0,"ui/icon/030000/030408.tex",1,1,,,,,,,,,,63,1,"AchievementHideCondition#0"
611,"Levequests","With Saw in Hand I","Complete 5 unique carpenter levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035001.tex",1,1,,,,,,,,,,81,1,"AchievementHideCondition#0"
612,"Levequests","With Saw in Hand II","Complete 20 unique carpenter levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035001.tex",1,1,,,,,,,,,,82,1,"AchievementHideCondition#0"
613,"Levequests","With Saw in Hand III","Complete 40 unique carpenter levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035001.tex",1,1,,,,,,,,,,83,1,"AchievementHideCondition#0"
614,"Levequests","With Hammer in Hand I","Complete 5 unique blacksmith levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035106.tex",1,1,,,,,,,,,,101,1,"AchievementHideCondition#0"
615,"Levequests","With Hammer in Hand II","Complete 20 unique blacksmith levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035106.tex",1,1,,,,,,,,,,102,1,"AchievementHideCondition#0"
616,"Levequests","With Hammer in Hand III","Complete 40 unique blacksmith levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035106.tex",1,1,,,,,,,,,,103,1,"AchievementHideCondition#0"
617,"Levequests","With Steel in Hand I","Complete 5 unique armorer levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035203.tex",1,1,,,,,,,,,,121,1,"AchievementHideCondition#0"
618,"Levequests","With Steel in Hand II","Complete 20 unique armorer levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035203.tex",1,1,,,,,,,,,,122,1,"AchievementHideCondition#0"
619,"Levequests","With Steel in Hand III","Complete 40 unique armorer levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035203.tex",1,1,,,,,,,,,,123,1,"AchievementHideCondition#0"
620,"Levequests","With Gem in Hand I","Complete 5 unique goldsmith levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035301.tex",1,1,,,,,,,,,,141,1,"AchievementHideCondition#0"
621,"Levequests","With Gem in Hand II","Complete 20 unique goldsmith levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035301.tex",1,1,,,,,,,,,,142,1,"AchievementHideCondition#0"
622,"Levequests","With Gem in Hand III","Complete 40 unique goldsmith levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035301.tex",1,1,,,,,,,,,,143,1,"AchievementHideCondition#0"
623,"Levequests","With Skin in Hand I","Complete 5 unique leatherworker levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035404.tex",1,1,,,,,,,,,,161,1,"AchievementHideCondition#0"
624,"Levequests","With Skin in Hand II","Complete 20 unique leatherworker levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035404.tex",1,1,,,,,,,,,,162,1,"AchievementHideCondition#0"
625,"Levequests","With Skin in Hand III","Complete 40 unique leatherworker levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035404.tex",1,1,,,,,,,,,,163,1,"AchievementHideCondition#0"
626,"Levequests","With Needle in Hand I","Complete 5 unique weaver levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035501.tex",1,1,,,,,,,,,,181,1,"AchievementHideCondition#0"
627,"Levequests","With Needle in Hand II","Complete 20 unique weaver levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035501.tex",1,1,,,,,,,,,,182,1,"AchievementHideCondition#0"
628,"Levequests","With Needle in Hand III","Complete 40 unique weaver levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035501.tex",1,1,,,,,,,,,,183,1,"AchievementHideCondition#0"
629,"Levequests","With Pestle in Hand I","Complete 5 unique alchemist levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035604.tex",1,1,,,,,,,,,,201,1,"AchievementHideCondition#0"
630,"Levequests","With Pestle in Hand II","Complete 20 unique alchemist levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035604.tex",1,1,,,,,,,,,,202,1,"AchievementHideCondition#0"
631,"Levequests","With Pestle in Hand III","Complete 40 unique alchemist levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035604.tex",1,1,,,,,,,,,,203,1,"AchievementHideCondition#0"
632,"Levequests","With Pan in Hand I","Complete 5 unique culinarian levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035704.tex",1,1,,,,,,,,,,221,1,"AchievementHideCondition#0"
633,"Levequests","With Pan in Hand II","Complete 20 unique culinarian levequests.","0",0,5," / ","",255,255,0,"ui/icon/035000/035704.tex",1,1,,,,,,,,,,222,1,"AchievementHideCondition#0"
634,"Levequests","With Pan in Hand III","Complete 40 unique culinarian levequests.","0",0,10," / ","",255,255,0,"ui/icon/035000/035704.tex",1,1,,,,,,,,,,223,1,"AchievementHideCondition#0"
635,"Levequests","With Pick in Hand I","Complete 5 unique miner levequests.","0",0,5," / ","",255,255,0,"ui/icon/038000/038003.tex",1,1,,,,,,,,,,241,1,"AchievementHideCondition#0"
636,"Levequests","With Pick in Hand II","Complete 20 unique miner levequests.","0",0,5," / ","",255,255,0,"ui/icon/038000/038003.tex",1,1,,,,,,,,,,242,1,"AchievementHideCondition#0"
637,"Levequests","With Pick in Hand III","Complete 40 unique miner levequests.","0",0,10," / ","",255,255,0,"ui/icon/038000/038003.tex",1,1,,,,,,,,,,243,1,"AchievementHideCondition#0"
638,"Levequests","With Axe in Hand I","Complete 5 unique botanist levequests.","0",0,5," / ","",255,255,0,"ui/icon/038000/038103.tex",1,1,,,,,,,,,,261,1,"AchievementHideCondition#0"
639,"Levequests","With Axe in Hand II","Complete 20 unique botanist levequests.","0",0,5," / ","",255,255,0,"ui/icon/038000/038103.tex",1,1,,,,,,,,,,262,1,"AchievementHideCondition#0"
640,"Levequests","With Axe in Hand III","Complete 40 unique botanist levequests.","0",0,10," / ","",255,255,0,"ui/icon/038000/038103.tex",1,1,,,,,,,,,,263,1,"AchievementHideCondition#0"
641,"Levequests","With Bait in Hand I","Complete 5 unique fisher levequests.","0",0,5," / ","",255,255,0,"ui/icon/038000/038203.tex",1,1,,,,,,,,,,281,1,"AchievementHideCondition#0"
642,"Levequests","With Bait in Hand II","Complete 20 unique fisher levequests.","0",0,5," / ","",255,255,0,"ui/icon/038000/038203.tex",1,1,,,,,,,,,,282,1,"AchievementHideCondition#0"
643,"Levequests","With Bait in Hand III","Complete 40 unique fisher levequests.","0",0,10," / ","",255,255,0,"ui/icon/038000/038203.tex",1,1,,,,,,,,,,283,1,"AchievementHideCondition#0"
644,"Quests","Father Knows Hest I","Complete 3 unique guildhests.","0",0,5," / ","",255,255,0,"ui/icon/000000/000158.tex",1,1,,,,,,,,,,8,1,"AchievementHideCondition#0"
645,"Quests","Father Knows Hest II","Complete 7 unique guildhests.","0",0,5," / ","",255,255,0,"ui/icon/000000/000158.tex",1,1,,,,,,,,,,9,1,"AchievementHideCondition#0"
646,"Quests","Father Knows Hest III","Complete 14 unique guildhests.","0",0,10," / ","",255,255,0,"ui/icon/000000/000161.tex",1,1,,,,,,,,,,10,1,"AchievementHideCondition#0"
647,"La Noscea","Mapping the Realm: Middle La Noscea","Visit middle La Noscea and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1f1/00",,,,,,,,,1,1,"AchievementHideCondition#0"
648,"La Noscea","Mapping the Realm: Lower La Noscea","Visit lower La Noscea and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1f2/00",,,,,,,,,2,1,"AchievementHideCondition#0"
649,"La Noscea","Mapping the Realm: Eastern La Noscea","Visit eastern La Noscea and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1f3/01",,,,,,,,,3,1,"AchievementHideCondition#0"
650,"La Noscea","Mapping the Realm: Western La Noscea","Visit western La Noscea and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1f4/00",,,,,,,,,4,1,"AchievementHideCondition#0"
651,"La Noscea","Mapping the Realm: Upper La Noscea","Visit upper La Noscea and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1f5/00",,,,,,,,,5,1,"AchievementHideCondition#0"
652,"Thanalan","Mapping the Realm: Western Thanalan","Visit western Thanalan and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1f1/00",,,,,,,,,0,1,"AchievementHideCondition#0"
653,"Thanalan","Mapping the Realm: Central Thanalan","Visit central Thanalan and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1f2/00",,,,,,,,,0,1,"AchievementHideCondition#0"
654,"Thanalan","Mapping the Realm: Eastern Thanalan","Visit eastern Thanalan and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1f3/00",,,,,,,,,0,1,"AchievementHideCondition#0"
655,"Thanalan","Mapping the Realm: Southern Thanalan","Visit southern Thanalan and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1f4/01",,,,,,,,,0,1,"AchievementHideCondition#0"
656,"Thanalan","Mapping the Realm: Northern Thanalan","Visit northern Thanalan and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1f5/00",,,,,,,,,0,1,"AchievementHideCondition#0"
657,"The Black Shroud","Mapping the Realm: Central Shroud","Visit the Central Shroud and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1f1/00",,,,,,,,,1,1,"AchievementHideCondition#0"
658,"The Black Shroud","Mapping the Realm: East Shroud","Visit the East Shroud and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1f2/00",,,,,,,,,2,1,"AchievementHideCondition#0"
659,"The Black Shroud","Mapping the Realm: South Shroud","Visit the South Shroud and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1f3/00",,,,,,,,,3,1,"AchievementHideCondition#0"
660,"The Black Shroud","Mapping the Realm: North Shroud","Visit the North Shroud and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1f4/00",,,,,,,,,4,1,"AchievementHideCondition#0"
661,"Coerthas","Mapping the Realm: Coerthas Central Highlands","Visit the Coerthas central highlands and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"r1f1/00",,,,,,,,,0,1,"AchievementHideCondition#0"
662,"Mor Dhona","Mapping the Realm: Mor Dhona","Visit Mor Dhona and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"l1f1/01",,,,,,,,,0,1,"AchievementHideCondition#0"
663,"Duty","Mapping the Realm: Sastasha","Discover every location within Sastasha.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1d1/00",,,,,,,,,1,1,"AchievementHideCondition#0"
664,"Duty","Mapping the Realm: Brayflox's Longstop","Discover every location within Brayflox's Longstop.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1d2/00",,,,,,,,,7,1,"AchievementHideCondition#0"
665,"Duty","Mapping the Realm: The Wanderer's Palace","Discover every location within the Wanderer's Palace.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1d3/00",,,,,,,,,13,1,"AchievementHideCondition#0"
666,"Duty","Mapping the Realm: Copperbell Mines","Discover every location within Copperbell Mines.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1d1/01",,,,,,,,,3,1,"AchievementHideCondition#0"
667,"Duty","Mapping the Realm: Halatali","Discover every location within Halatali.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1d2/00",,,,,,,,,4,1,"AchievementHideCondition#0"
668,"Duty","Mapping the Realm: Sunken Temple of Qarn","Discover every location within the Sunken Temple of Qarn.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1d3/01",,,,,,,,,8,1,"AchievementHideCondition#0"
669,"Duty","Mapping the Realm: Tam-Tara Deepcroft","Discover every location within the Tam-Tara Deepcroft.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1d1/00",,,,,,,,,2,1,"AchievementHideCondition#0"
670,"Duty","Mapping the Realm: Haukke Manor","Discover every location within Haukke Manor.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1d2/01",,,,,,,,,6,1,"AchievementHideCondition#0"
671,"Duty","Mapping the Realm: Amdapor Keep","Discover every location within Amdapor Keep.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1d3/01",,,,,,,,,16,1,"AchievementHideCondition#0"
672,"Duty","Mapping the Realm: Stone Vigil","Discover every location within the Stone Vigil.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"r1d1/00",,,,,,,,,10,1,"AchievementHideCondition#0"
673,"Duty","Mapping the Realm: Thousand Maws of Toto-Rak","Discover every location within the Thousand Maws of Toto-Rak.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"f1r1/00",,,,,,,,,5,1,"AchievementHideCondition#0"
674,"Duty","Mapping the Realm: Cutter's Cry","Discover every location within Cutter's Cry.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1r1/01",,,,,,,,,9,1,"AchievementHideCondition#0"
675,"Duty","Mapping the Realm: Dzemael Darkhold","Discover every location within Dzemael Darkhold.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"r1r1/01",,,,,,,,,11,1,"AchievementHideCondition#0"
676,"Duty","Mapping the Realm: Aurum Vale","Discover every location within the Aurum Vale.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"r1r2/00",,,,,,,,,12,1,"AchievementHideCondition#0"
677,"La Noscea","Mapping the Realm: Outer La Noscea","Visit outer La Noscea and unlock the area map.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1f6/00",,,,,,,,,6,1,"AchievementHideCondition#0"
678,"Duty","Mapping the Realm: Castrum Meridianum","Discover every location within Castrum Meridianum.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1d4/00",,,,,,,,,14,1,"AchievementHideCondition#0"
679,"Duty","Mapping the Realm: Praetorium","Discover every location within the Praetorium.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"w1d5/01",,,,,,,,,15,1,"AchievementHideCondition#0"
680,"Duty","Mapping the Realm: The Binding Coil of Bahamut I","Discover every location within the first turn of the Binding Coil of Bahamut.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1b1/00",,,,,,,,,1004,35,"AchievementHideCondition#0"
681,"Duty","Mapping the Realm: The Binding Coil of Bahamut II","Discover every location within the second turn of the Binding Coil of Bahamut.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1b2/00",,,,,,,,,1005,35,"AchievementHideCondition#0"
682,"Duty","Mapping the Realm: The Binding Coil of Bahamut III","Discover every location within the third turn of the Binding Coil of Bahamut.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1b3/01",,,,,,,,,1006,35,"AchievementHideCondition#0"
683,"","Mapping the Realm: The Binding Coil of Bahamut IV","Discover every location within the fourth turn of the Binding Coil of Bahamut.","0",0,0," / ","",255,255,0,,1,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
684,"Duty","Mapping the Realm: The Binding Coil of Bahamut V","Discover every location within the fifth turn of the Binding Coil of Bahamut.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1b5/00",,,,,,,,,1008,35,"AchievementHideCondition#0"
685,"","Mapping the Realm: The Binding Coil of Bahamut VI","Discover every location within the final turn of the Binding Coil of Bahamut.","0",0,0," / ","",255,255,0,,1,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
686,"Maelstrom","In the Red I","Complete 5 unique Maelstrom levequests.","0",0,5," / ","",255,255,0,"ui/icon/062000/062951.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
687,"Maelstrom","In the Red II","Complete 10 unique Maelstrom levequests.","0",0,5," / ","",255,255,0,"ui/icon/062000/062951.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
688,"Maelstrom","In the Red III","Complete 15 unique Maelstrom levequests.","0",0,10," / ","",255,255,0,"ui/icon/062000/062951.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
689,"Order of the Twin Adder","In the Yellow I","Complete 5 unique Order of the Twin Adder levequests.","0",0,5," / ","",255,255,0,"ui/icon/062000/062952.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
690,"Order of the Twin Adder","In the Yellow II","Complete 10 unique Order of the Twin Adder levequests.","0",0,5," / ","",255,255,0,"ui/icon/062000/062952.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
691,"Order of the Twin Adder","In the Yellow III","Complete 15 unique Order of the Twin Adder levequests.","0",0,10," / ","",255,255,0,"ui/icon/062000/062952.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
692,"Immortal Flames","In the Black I","Complete 5 unique Immortal Flames levequests.","0",0,5," / ","",255,255,0,"ui/icon/062000/062953.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
693,"Immortal Flames","In the Black II","Complete 10 unique Immortal Flames levequests.","0",0,5," / ","",255,255,0,"ui/icon/062000/062953.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
694,"Immortal Flames","In the Black III","Complete 15 unique Immortal Flames levequests.","0",0,10," / ","",255,255,0,"ui/icon/062000/062953.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
695,"Carpenter","I Made That: Carpenter I","Craft and record completion of 30 unique carpenter recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001524.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
696,"Carpenter","I Made That: Carpenter II","Craft and record completion of 50 unique carpenter recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001524.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
697,"Carpenter","I Made That: Carpenter III","Craft and record completion of 100 unique carpenter recipes.","9",50,10," / ","Master Carpenter's Ring",255,32,3,"ui/icon/001000/001524.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
698,"Blacksmith","I Made That: Blacksmith I","Craft and record completion of 40 unique blacksmith recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001574.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
699,"Blacksmith","I Made That: Blacksmith II","Craft and record completion of 90 unique blacksmith recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001574.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
700,"Blacksmith","I Made That: Blacksmith III","Craft and record completion of 190 unique blacksmith recipes.","10",50,10," / ","Master Blacksmith's Ring",255,33,3,"ui/icon/001000/001574.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
701,"Armorer","I Made That: Armorer I","Craft and record completion of 30 unique armorer recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001625.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
702,"Armorer","I Made That: Armorer II","Craft and record completion of 70 unique armorer recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001625.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
703,"Armorer","I Made That: Armorer III","Craft and record completion of 160 unique armorer recipes.","11",50,10," / ","Master Armorer's Ring",255,34,3,"ui/icon/001000/001625.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
704,"Goldsmith","I Made That: Goldsmith I","Craft and record completion of 60 unique goldsmith recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001676.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
705,"Goldsmith","I Made That: Goldsmith II","Craft and record completion of 130 unique goldsmith recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001676.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
706,"Goldsmith","I Made That: Goldsmith III","Craft and record completion of 270 unique goldsmith recipes.","12",50,10," / ","Master Goldsmith's Ring",255,35,3,"ui/icon/001000/001676.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
707,"Leatherworker","I Made That: Leatherworker I","Craft and record completion of 40 unique leatherworker recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001724.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
708,"Leatherworker","I Made That: Leatherworker II","Craft and record completion of 90 unique leatherworker recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001724.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
709,"Leatherworker","I Made That: Leatherworker III","Craft and record completion of 180 unique leatherworker recipes.","13",50,10," / ","Master Leatherworker's Ring",255,36,3,"ui/icon/001000/001724.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
710,"Weaver","I Made That: Weaver I","Craft and record completion of 50 unique weaver recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001774.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
711,"Weaver","I Made That: Weaver II","Craft and record completion of 110 unique weaver recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001774.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
712,"Weaver","I Made That: Weaver III","Craft and record completion of 230 unique weaver recipes.","14",50,10," / ","Master Weaver's Ring",255,37,3,"ui/icon/001000/001774.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
713,"Alchemist","I Made That: Alchemist I","Craft and record completion of 30 unique alchemist recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001825.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
714,"Alchemist","I Made That: Alchemist II","Craft and record completion of 60 unique alchemist recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001825.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
715,"Alchemist","I Made That: Alchemist III","Craft and record completion of 110 unique alchemist recipes.","15",50,10," / ","Master Alchemist's Ring",255,38,3,"ui/icon/001000/001825.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
716,"Culinarian","I Made That: Culinarian I","Craft and record completion of 30 unique culinarian recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001875.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
717,"Culinarian","I Made That: Culinarian II","Craft and record completion of 60 unique culinarian recipes.","0",0,5," / ","",255,255,0,"ui/icon/001000/001875.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
718,"Culinarian","I Made That: Culinarian III","Craft and record completion of 120 unique culinarian recipes.","16",50,10," / ","Master Culinarian's Ring",255,39,3,"ui/icon/001000/001875.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
719,"Miner","I Found That: Miner I","Mine and record discovery of 15 unique items that can only be gathered as a miner.","0",0,5," / ","",255,255,0,"ui/icon/001000/001015.tex",1,1,,,,,,,,,,41,1,"AchievementHideCondition#0"
720,"Miner","I Found That: Miner II","Mine and record discovery of 30 unique items that can only be gathered as a miner.","0",0,5," / ","",255,255,0,"ui/icon/001000/001015.tex",1,1,,,,,,,,,,42,1,"AchievementHideCondition#0"
721,"Miner","I Found That: Miner III","Mine and record discovery of 50 unique items that can only be gathered as a miner.","17",50,10," / ","Master Miner's Ring",255,40,3,"ui/icon/001000/001015.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
722,"Botanist","I Found That: Botanist I","Harvest and record discovery of 25 unique items that can only be gathered as a botanist.","0",0,5," / ","",255,255,0,"ui/icon/001000/001065.tex",1,1,,,,,,,,,,41,1,"AchievementHideCondition#0"
723,"Botanist","I Found That: Botanist II","Harvest and record discovery of 50 unique items that can only be gathered as a botanist.","0",0,5," / ","",255,255,0,"ui/icon/001000/001065.tex",1,1,,,,,,,,,,42,1,"AchievementHideCondition#0"
724,"Botanist","I Found That: Botanist III","Harvest and record discovery of 100 unique items that can only be gathered as a botanist.","18",50,10," / ","Master Botanist's Ring",255,41,3,"ui/icon/001000/001065.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
725,"Fisher","I Caught That I","Catch and record discovery of 40 unique fish.","0",0,5," / ","",255,255,0,"ui/icon/001000/001104.tex",1,1,,,,,,,,,,41,1,"AchievementHideCondition#0"
726,"Fisher","I Caught That II","Catch and record discovery of 80 unique fish.","0",0,5," / ","",255,255,0,"ui/icon/001000/001104.tex",1,1,,,,,,,,,,42,1,"AchievementHideCondition#0"
727,"Fisher","I Caught That III","Catch and record discovery of 160 unique fish.","19",50,10," / ","Master Fisher's Ring",255,42,3,"ui/icon/001000/001104.tex",1,1,,,,,,,,,,43,1,"AchievementHideCondition#0"
728,"Battle","Bump on a Log: Gladiator","Complete all gladiator entries in the hunting log.","2",40,20," / ","Master Gladiator's Ring",255,43,3,"ui/icon/062000/062801.tex",1,7,,,,,,,,,,9,1,"AchievementHideCondition#0"
729,"Battle","Bump on a Log: Pugilist","Complete all pugilist entries in the hunting log.","3",40,20," / ","Master Pugilist's Ring",255,44,3,"ui/icon/062000/062802.tex",1,7,"gladiator",,,,,,,,,10,1,"AchievementHideCondition#0"
730,"Battle","Bump on a Log: Marauder","Complete all marauder entries in the hunting log.","4",40,20," / ","Master Marauder's Ring",255,45,3,"ui/icon/062000/062803.tex",1,7,"pugilist",,,,,,,,,11,1,"AchievementHideCondition#0"
731,"Battle","Bump on a Log: Lancer","Complete all lancer entries in the hunting log.","5",40,20," / ","Master Lancer's Ring",255,46,3,"ui/icon/062000/062804.tex",1,7,"marauder",,,,,,,,,12,1,"AchievementHideCondition#0"
