key,0,1,2,3,4,5,6,7,8
17,"ui/icon/191000/191306.tex","ui/icon/082000/082092.tex",2,"BannerCondition#129",0,0,0,2155,"Gelehrter"
18,"ui/icon/191000/191307.tex","ui/icon/082000/082092.tex",2,"BannerCondition#130",0,0,0,2156,"Astrologe"
19,"ui/icon/191000/191308.tex","ui/icon/082000/082092.tex",2,"BannerCondition#131",0,0,0,2157,"Weiser"
20,"ui/icon/191000/191309.tex","ui/icon/082000/082092.tex",2,"BannerCondition#132",0,0,0,2158,"Mönch"
21,"ui/icon/191000/191310.tex","ui/icon/082000/082092.tex",2,"BannerCondition#133",0,0,0,2159,"Dragoon"
22,"ui/icon/191000/191311.tex","ui/icon/082000/082092.tex",2,"BannerCondition#134",0,0,0,2160,"Ninja"
23,"ui/icon/191000/191312.tex","ui/icon/082000/082092.tex",2,"BannerCondition#135",0,0,0,2161,"Samurai"
24,"ui/icon/191000/191313.tex","ui/icon/082000/082092.tex",2,"BannerCondition#136",0,0,0,2162,"Schnitter"
25,"ui/icon/191000/191314.tex","ui/icon/082000/082092.tex",2,"BannerCondition#137",0,0,0,2164,"Barde"
26,"ui/icon/191000/191315.tex","ui/icon/082000/082092.tex",2,"BannerCondition#138",0,0,0,2165,"Maschinist"
27,"ui/icon/191000/191316.tex","ui/icon/082000/082092.tex",2,"BannerCondition#139",0,0,0,2166,"Tänzer"
28,"ui/icon/191000/191317.tex","ui/icon/082000/082092.tex",2,"BannerCondition#140",0,0,0,2167,"Schwarzmagier"
29,"ui/icon/191000/191318.tex","ui/icon/082000/082092.tex",2,"BannerCondition#141",0,0,0,2168,"Beschwörer"
30,"ui/icon/191000/191319.tex","ui/icon/082000/082092.tex",2,"BannerCondition#142",0,0,0,2169,"Rotmagier"
31,"ui/icon/191000/191401.tex","ui/icon/082000/082092.tex",10,"BannerCondition#143",0,0,0,3000,"Team Astra"
32,"ui/icon/191000/191402.tex","ui/icon/082000/082092.tex",10,"BannerCondition#144",0,0,0,3001,"Team Umbra"
33,"ui/icon/191000/191403.tex","ui/icon/082000/082092.tex",5,"BannerCondition#145",0,0,0,3200,"Kristallkönig (1. Saison)"
34,"ui/icon/191000/191404.tex","ui/icon/082000/082092.tex",5,"BannerCondition#146",0,0,0,3201,"Kristallfürst (1. Saison)"
35,"ui/icon/191000/191405.tex","ui/icon/082000/082092.tex",5,"BannerCondition#147",0,0,0,3202,"Kristallkämpfer (1. Saison)"
36,"ui/icon/191000/191406.tex","ui/icon/082000/082092.tex",5,"BannerCondition#148",0,0,0,3208,"Crystalline Conflict: Bronze (1. Saison)"
37,"ui/icon/191000/191407.tex","ui/icon/082000/082092.tex",5,"BannerCondition#149",0,0,0,3207,"Crystalline Conflict: Silber (1. Saison)"
38,"ui/icon/191000/191408.tex","ui/icon/082000/082092.tex",5,"BannerCondition#150",0,0,0,3206,"Crystalline Conflict: Gold (1. Saison)"
39,"ui/icon/191000/191409.tex","ui/icon/082000/082092.tex",5,"BannerCondition#151",0,0,0,3205,"Crystalline Conflict: Platin (1. Saison)"
40,"ui/icon/191000/191410.tex","ui/icon/082000/082092.tex",5,"BannerCondition#152",0,0,0,3204,"Crystalline Conflict: Diamant (1. Saison)"
41,"ui/icon/191000/191411.tex","ui/icon/082000/082092.tex",5,"BannerCondition#153",0,0,0,3203,"Crystalline Conflict: Kristall (1. Saison)"
42,"ui/icon/191000/191901.tex","ui/icon/082000/082092.tex",7,"BannerCondition#154",0,0,0,4000,"Companion-App 1"
43,"ui/icon/191000/191902.tex","ui/icon/082000/082092.tex",7,"BannerCondition#155",0,0,0,4001,"Companion-App 2"
44,"ui/icon/191000/191701.tex","ui/icon/082000/082092.tex",4,"BannerCondition#319",0,0,0,2500,"Endlose Schatten von Bahamut (fatal)"
45,"ui/icon/191000/191702.tex","ui/icon/082000/082092.tex",4,"BannerCondition#320",0,0,0,2501,"Heldenlied von Ultima (fatal)"
46,"ui/icon/191000/191703.tex","ui/icon/082000/082092.tex",4,"BannerCondition#321",0,0,0,2502,"Alexander (fatal)"
47,"ui/icon/191000/191704.tex","ui/icon/082000/082092.tex",4,"BannerCondition#322",0,0,0,2503,"Drachenkrieg (fatal)"
48,"ui/icon/191000/191412.tex","ui/icon/082000/082092.tex",5,"BannerCondition#323",0,0,0,3209,"Kristallkönig (2. Saison)"
49,"ui/icon/191000/191413.tex","ui/icon/082000/082092.tex",5,"BannerCondition#324",0,0,0,3210,"Kristallfürst (2. Saison)"
50,"ui/icon/191000/191414.tex","ui/icon/082000/082092.tex",5,"BannerCondition#325",0,0,0,3211,"Kristallkämpfer (2. Saison)"
51,"ui/icon/191000/191415.tex","ui/icon/082000/082092.tex",5,"BannerCondition#326",0,0,0,3217,"Crystalline Conflict: Bronze (2. Saison)"
52,"ui/icon/191000/191416.tex","ui/icon/082000/082092.tex",5,"BannerCondition#327",0,0,0,3216,"Crystalline Conflict: Silber (2. Saison)"
53,"ui/icon/191000/191417.tex","ui/icon/082000/082092.tex",5,"BannerCondition#328",0,0,0,3215,"Crystalline Conflict: Gold (2. Saison)"
54,"ui/icon/191000/191418.tex","ui/icon/082000/082092.tex",5,"BannerCondition#329",0,0,0,3214,"Crystalline Conflict: Platin (2. Saison)"
55,"ui/icon/191000/191419.tex","ui/icon/082000/082092.tex",5,"BannerCondition#330",0,0,0,3213,"Crystalline Conflict: Diamant (2. Saison)"
56,"ui/icon/191000/191420.tex","ui/icon/082000/082092.tex",5,"BannerCondition#331",0,0,0,3212,"Crystalline Conflict: Kristall (2. Saison)"
57,"ui/icon/191000/191421.tex","ui/icon/082000/082092.tex",5,"BannerCondition#332",0,0,0,3218,"Kristallkönig (3. Saison)"
58,"ui/icon/191000/191422.tex","ui/icon/082000/082092.tex",5,"BannerCondition#333",0,0,0,3219,"Kristallfürst (3. Saison)"
59,"ui/icon/191000/191423.tex","ui/icon/082000/082092.tex",5,"BannerCondition#334",0,0,0,3220,"Kristallkämpfer (3. Saison)"
60,"ui/icon/191000/191424.tex","ui/icon/082000/082092.tex",5,"BannerCondition#335",0,0,0,3226,"Crystalline Conflict: Bronze (3. Saison)"
61,"ui/icon/191000/191425.tex","ui/icon/082000/082092.tex",5,"BannerCondition#336",0,0,0,3225,"Crystalline Conflict: Silber (3. Saison)"
62,"ui/icon/191000/191426.tex","ui/icon/082000/082092.tex",5,"BannerCondition#337",0,0,0,3224,"Crystalline Conflict: Gold (3. Saison)"
63,"ui/icon/191000/191427.tex","ui/icon/082000/082092.tex",5,"BannerCondition#338",0,0,0,3223,"Crystalline Conflict: Platin (3. Saison)"
64,"ui/icon/191000/191428.tex","ui/icon/082000/082092.tex",5,"BannerCondition#339",0,0,0,3222,"Crystalline Conflict: Diamant (3. Saison)"
65,"ui/icon/191000/191429.tex","ui/icon/082000/082092.tex",5,"BannerCondition#340",0,0,0,3221,"Crystalline Conflict: Kristall (3. Saison)"
66,"ui/icon/191000/191430.tex","ui/icon/082000/082092.tex",10,"BannerCondition#341",0,0,0,3002,"Crystalline Conflict: Blau"
67,"ui/icon/191000/191431.tex","ui/icon/082000/082092.tex",10,"BannerCondition#342",0,0,0,3003,"Crystalline Conflict: Rot"
68,"ui/icon/191000/191705.tex","ui/icon/082000/082092.tex",4,"BannerCondition#343",0,0,0,2400,"Unstetes Gewölbe: Die Unterstadt von Sil'dih"
69,"ui/icon/191000/191016.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,32,"Comic"
70,"ui/icon/191000/191019.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,6,"Metallbogen"
71,"ui/icon/191000/191020.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,33,"Film"
72,"ui/icon/191000/191012.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,31,"Konzentrationslinien"
73,"ui/icon/191000/191013.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,30,"Schwarzer Dunst"
74,"ui/icon/191000/191017.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,22,"Schwarze Spitze"
75,"ui/icon/191000/191018.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,23,"Weiße Spitze"
76,"ui/icon/191000/191014.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,11,"NQ-Gegenstand "
77,"ui/icon/191000/191015.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,0,12,"HQ-Gegenstand"
78,"ui/icon/191000/191432.tex","ui/icon/082000/082092.tex",5,"BannerCondition#409",0,0,0,3227,"Kristallkönig (4. Saison)"
79,"ui/icon/191000/191433.tex","ui/icon/082000/082092.tex",5,"BannerCondition#410",0,0,0,3228,"Kristallfürst (4. Saison)"
80,"ui/icon/191000/191434.tex","ui/icon/082000/082092.tex",5,"BannerCondition#411",0,0,0,3229,"Kristallkämpfer (4. Saison)"
81,"ui/icon/191000/191440.tex","ui/icon/082000/082092.tex",5,"BannerCondition#412",0,0,0,3230,"Crystalline Conflict: Kristall (4. Saison)"
82,"ui/icon/191000/191439.tex","ui/icon/082000/082092.tex",5,"BannerCondition#413",0,0,0,3231,"Crystalline Conflict: Diamant (4. Saison)"
83,"ui/icon/191000/191438.tex","ui/icon/082000/082092.tex",5,"BannerCondition#414",0,0,0,3232,"Crystalline Conflict: Platin (4. Saison)"
84,"ui/icon/191000/191437.tex","ui/icon/082000/082092.tex",5,"BannerCondition#415",0,0,0,3233,"Crystalline Conflict: Gold (4. Saison)"
85,"ui/icon/191000/191436.tex","ui/icon/082000/082092.tex",5,"BannerCondition#416",0,0,0,3234,"Crystalline Conflict: Silber (4. Saison)"
86,"ui/icon/191000/191435.tex","ui/icon/082000/082092.tex",5,"BannerCondition#417",0,0,0,3235,"Crystalline Conflict: Bronze (4. Saison)"
87,"ui/icon/191000/191441.tex","ui/icon/082000/082092.tex",5,"BannerCondition#418",0,0,0,3236,"Kristallkönig (5. Saison)"
88,"ui/icon/191000/191442.tex","ui/icon/082000/082092.tex",5,"BannerCondition#419",0,0,0,3237,"Kristallfürst (5. Saison)"
89,"ui/icon/191000/191443.tex","ui/icon/082000/082092.tex",5,"BannerCondition#420",0,0,0,3238,"Kristallkämpfer (5. Saison)"
90,"ui/icon/191000/191449.tex","ui/icon/082000/082092.tex",5,"BannerCondition#421",0,0,0,3239,"Crystalline Conflict: Kristall (5. Saison)"
91,"ui/icon/191000/191448.tex","ui/icon/082000/082092.tex",5,"BannerCondition#422",0,0,0,3240,"Crystalline Conflict: Diamant (5. Saison)"
92,"ui/icon/191000/191447.tex","ui/icon/082000/082092.tex",5,"BannerCondition#423",0,0,0,3241,"Crystalline Conflict: Platin (5. Saison)"
93,"ui/icon/191000/191446.tex","ui/icon/082000/082092.tex",5,"BannerCondition#424",0,0,0,3242,"Crystalline Conflict: Gold (5. Saison)"
94,"ui/icon/191000/191445.tex","ui/icon/082000/082092.tex",5,"BannerCondition#425",0,0,0,3243,"Crystalline Conflict: Silber (5. Saison)"
95,"ui/icon/191000/191444.tex","ui/icon/082000/082092.tex",5,"BannerCondition#426",0,0,0,3244,"Crystalline Conflict: Bronze (5. Saison)"
96,"ui/icon/191000/191450.tex","ui/icon/082000/082092.tex",10,"BannerCondition#427",0,0,0,3004,"Falken"
97,"ui/icon/191000/191451.tex","ui/icon/082000/082092.tex",10,"BannerCondition#428",0,0,0,3005,"Raben"
98,"ui/icon/191000/191706.tex","ui/icon/082000/082092.tex",4,"BannerCondition#434",0,0,0,2504,"Omega (fatal)"
99,"ui/icon/191000/191707.tex","ui/icon/082000/082092.tex",3,"BannerCondition#467",0,0,0,2251,"Die vier Tierheiligen"
100,"ui/icon/191000/191708.tex","ui/icon/082000/082092.tex",8,"BannerCondition#468",0,0,0,2340,"Inselparadies 1"
101,"ui/icon/191000/191709.tex","ui/icon/082000/082092.tex",8,"BannerCondition#469",0,0,0,2341,"Inselparadies 2"
102,"ui/icon/191000/191452.tex","ui/icon/082000/082092.tex",5,"BannerCondition#502",0,0,0,3245,"Kristallkönig (6. Saison)"
103,"ui/icon/191000/191453.tex","ui/icon/082000/082092.tex",5,"BannerCondition#503",0,0,0,3246,"Kristallfürst (6. Saison)"
104,"ui/icon/191000/191454.tex","ui/icon/082000/082092.tex",5,"BannerCondition#504",0,0,0,3247,"Kristallkämpfer (6. Saison)"
105,"ui/icon/191000/191460.tex","ui/icon/082000/082092.tex",5,"BannerCondition#505",0,0,0,3248,"Crystalline Conflict: Kristall (6. Saison)"
106,"ui/icon/191000/191459.tex","ui/icon/082000/082092.tex",5,"BannerCondition#506",0,0,0,3249,"Crystalline Conflict: Diamant (6. Saison)"
107,"ui/icon/191000/191458.tex","ui/icon/082000/082092.tex",5,"BannerCondition#507",0,0,0,3250,"Crystalline Conflict: Platin (6. Saison)"
108,"ui/icon/191000/191457.tex","ui/icon/082000/082092.tex",5,"BannerCondition#508",0,0,0,3251,"Crystalline Conflict: Gold (6. Saison)"
109,"ui/icon/191000/191456.tex","ui/icon/082000/082092.tex",5,"BannerCondition#509",0,0,0,3252,"Crystalline Conflict: Silber (6. Saison)"
110,"ui/icon/191000/191455.tex","ui/icon/082000/082092.tex",5,"BannerCondition#510",0,0,0,3253,"Crystalline Conflict: Bronze (6. Saison)"
111,"ui/icon/191000/191461.tex","ui/icon/082000/082092.tex",5,"BannerCondition#511",0,0,0,3254,"Kristallkönig (7. Saison)"
112,"ui/icon/191000/191462.tex","ui/icon/082000/082092.tex",5,"BannerCondition#512",0,0,0,3255,"Kristallfürst (7. Saison)"
113,"ui/icon/191000/191463.tex","ui/icon/082000/082092.tex",5,"BannerCondition#513",0,0,0,3256,"Kristallkämpfer (7. Saison)"
114,"ui/icon/191000/191469.tex","ui/icon/082000/082092.tex",5,"BannerCondition#514",0,0,0,3257,"Crystalline Conflict: Kristall (7. Saison)"
115,"ui/icon/191000/191468.tex","ui/icon/082000/082092.tex",5,"BannerCondition#515",0,0,0,3258,"Crystalline Conflict: Diamant (7. Saison)"
116,"ui/icon/191000/191467.tex","ui/icon/082000/082092.tex",5,"BannerCondition#516",0,0,0,3259,"Crystalline Conflict: Platin (7. Saison)"
117,"ui/icon/191000/191466.tex","ui/icon/082000/082092.tex",5,"BannerCondition#517",0,0,0,3260,"Crystalline Conflict: Gold (7. Saison)"
118,"ui/icon/191000/191465.tex","ui/icon/082000/082092.tex",5,"BannerCondition#518",0,0,0,3261,"Crystalline Conflict: Silber (7. Saison)"
119,"ui/icon/191000/191464.tex","ui/icon/082000/082092.tex",5,"BannerCondition#519",0,0,0,3262,"Crystalline Conflict: Bronze (7. Saison)"
120,"ui/icon/191000/191470.tex","ui/icon/082000/082092.tex",10,"BannerCondition#520",0,0,0,3006,"Aramitama"
121,"ui/icon/191000/191471.tex","ui/icon/082000/082092.tex",10,"BannerCondition#521",0,0,0,3007,"Nigimitama"
122,"ui/icon/191000/191320.tex","ui/icon/082000/082092.tex",2,"BannerCondition#522",0,0,0,2171,"Blaumagier"
123,"ui/icon/191000/191710.tex","ui/icon/082000/082092.tex",7,"BannerCondition#523",0,0,0,3950,"10. Jubiläum"
124,"ui/icon/191000/191711.tex","ui/icon/082000/082092.tex",4,"BannerCondition#528",0,0,0,2401,"Unstetes Gewölbe: Der Rokkon"
125,"ui/icon/191000/191712.tex","ui/icon/082000/082092.tex",8,"BannerCondition#529",0,0,0,2343,"Fischer auf großer Fahrt"
126,"ui/icon/191000/191713.tex","ui/icon/082000/082092.tex",8,"BannerCondition#530",0,0,0,2344,"Kapitalbeschaffung"
127,"ui/icon/191000/191714.tex","ui/icon/082000/082092.tex",8,"BannerCondition#531",0,0,0,2350,"Mahjong-Profi"
128,"ui/icon/191000/191715.tex","ui/icon/082000/082092.tex",3,"BannerCondition#527",0,0,0,2250,"Das Ende einer Ära"
129,"ui/icon/191000/191490.tex","ui/icon/082000/082092.tex",10,"BannerCondition#578",0,0,0,3008,"Die Palästra"
130,"ui/icon/191000/191491.tex","ui/icon/082000/082092.tex",10,"BannerCondition#579",0,0,0,3009,"Wolke Sieben"
131,"ui/icon/191000/191472.tex","ui/icon/082000/082092.tex",5,"BannerCondition#580",0,0,0,3263,"Kristallkönig (8. Saison)"
132,"ui/icon/191000/191473.tex","ui/icon/082000/082092.tex",5,"BannerCondition#581",0,0,0,3264,"Kristallfürst (8. Saison)"
133,"ui/icon/191000/191474.tex","ui/icon/082000/082092.tex",5,"BannerCondition#582",0,0,0,3265,"Kristallkämpfer (8. Saison)"
134,"ui/icon/191000/191480.tex","ui/icon/082000/082092.tex",5,"BannerCondition#583",0,0,0,3266,"Crystalline Conflict: Kristall (8. Saison)"
135,"ui/icon/191000/191479.tex","ui/icon/082000/082092.tex",5,"BannerCondition#584",0,0,0,3267,"Crystalline Conflict: Diamant (8. Saison)"
136,"ui/icon/191000/191478.tex","ui/icon/082000/082092.tex",5,"BannerCondition#585",0,0,0,3268,"Crystalline Conflict: Platin (8. Saison)"
137,"ui/icon/191000/191477.tex","ui/icon/082000/082092.tex",5,"BannerCondition#586",0,0,0,3269,"Crystalline Conflict: Gold (8. Saison)"
138,"ui/icon/191000/191476.tex","ui/icon/082000/082092.tex",5,"BannerCondition#587",0,0,0,3270,"Crystalline Conflict: Silber (8. Saison)"
139,"ui/icon/191000/191475.tex","ui/icon/082000/082092.tex",5,"BannerCondition#588",0,0,0,3271,"Crystalline Conflict: Bronze (8. Saison)"
140,"ui/icon/191000/191481.tex","ui/icon/082000/082092.tex",5,"BannerCondition#589",0,0,0,3272,"Kristallkönig (9. Saison)"
141,"ui/icon/191000/191482.tex","ui/icon/082000/082092.tex",5,"BannerCondition#590",0,0,0,3273,"Kristallfürst (9. Saison)"
142,"ui/icon/191000/191483.tex","ui/icon/082000/082092.tex",5,"BannerCondition#591",0,0,0,3274,"Kristallkämpfer (9. Saison)"
143,"ui/icon/191000/191489.tex","ui/icon/082000/082092.tex",5,"BannerCondition#592",0,0,0,3275,"Crystalline Conflict: Kristall (9. Saison)"
144,"ui/icon/191000/191488.tex","ui/icon/082000/082092.tex",5,"BannerCondition#593",0,0,0,3276,"Crystalline Conflict: Diamant (9. Saison)"
145,"ui/icon/191000/191487.tex","ui/icon/082000/082092.tex",5,"BannerCondition#594",0,0,0,3277,"Crystalline Conflict: Platin (9. Saison)"
146,"ui/icon/191000/191486.tex","ui/icon/082000/082092.tex",5,"BannerCondition#595",0,0,0,3278,"Crystalline Conflict: Gold (9. Saison)"
147,"ui/icon/191000/191485.tex","ui/icon/082000/082092.tex",5,"BannerCondition#596",0,0,0,3289,"Crystalline Conflict: Silber (9. Saison)"
148,"ui/icon/191000/191484.tex","ui/icon/082000/082092.tex",5,"BannerCondition#597",0,0,0,3280,"Crystalline Conflict: Bronze (9. Saison)"
149,"ui/icon/191000/191492.tex","ui/icon/082000/082092.tex",5,"BannerCondition#598",0,0,0,3281,"Kristallkönig (10. Saison)"
150,"ui/icon/191000/191493.tex","ui/icon/082000/082092.tex",5,"BannerCondition#599",0,0,0,3282,"Kristallfürst (10. Saison)"
151,"ui/icon/191000/191494.tex","ui/icon/082000/082092.tex",5,"BannerCondition#600",0,0,0,3283,"Kristallkämpfer (10. Saison)"
152,"ui/icon/191000/191500.tex","ui/icon/082000/082092.tex",5,"BannerCondition#601",0,0,0,3284,"Crystalline Conflict: Kristall (10. Saison)"
153,"ui/icon/191000/191499.tex","ui/icon/082000/082092.tex",5,"BannerCondition#602",0,0,0,3285,"Crystalline Conflict: Diamant (10. Saison)"
154,"ui/icon/191000/191498.tex","ui/icon/082000/082092.tex",5,"BannerCondition#603",0,0,0,3286,"Crystalline Conflict: Platin (10. Saison)"
155,"ui/icon/191000/191497.tex","ui/icon/082000/082092.tex",5,"BannerCondition#604",0,0,0,3287,"Crystalline Conflict: Gold (10. Saison)"
156,"ui/icon/191000/191496.tex","ui/icon/082000/082092.tex",5,"BannerCondition#605",0,0,0,3288,"Crystalline Conflict: Silber (10. Saison)"
157,"ui/icon/191000/191495.tex","ui/icon/082000/082092.tex",5,"BannerCondition#606",0,0,0,3289,"Crystalline Conflict: Bronze (10. Saison)"
158,"ui/icon/191000/191718.tex","ui/icon/082000/082092.tex",3,"BannerCondition#572",0,0,0,2252,"Mythen Eorzeas"
159,"ui/icon/191000/191719.tex","ui/icon/082000/082092.tex",4,"BannerCondition#574",0,0,0,2402,"Unstetes Gewölbe: Aloalo"
160,"ui/icon/191000/191716.tex","ui/icon/082000/082092.tex",8,"BannerCondition#570",0,0,0,2351,"Khloes Abenteueralbum"
161,"ui/icon/191000/191717.tex","ui/icon/082000/082092.tex",8,"BannerCondition#571",0,0,0,2352,"Traumtafel"
162,"ui/icon/191000/191720.tex","ui/icon/082000/082092.tex",7,"BannerCondition#575",0,0,0,3951,"Stolperville 1"
163,"ui/icon/191000/191721.tex","ui/icon/082000/082092.tex",7,"BannerCondition#576",0,0,0,3952,"Stolperville 2"
164,"ui/icon/191000/191722.tex","ui/icon/082000/082092.tex",7,"BannerCondition#577",0,0,0,3953,"Stolperville 3"
165,"ui/icon/191000/191723.tex","ui/icon/082000/082092.tex",7,"BannerCondition#607",0,0,0,3954,"Yo-kai Watch"
166,"ui/icon/191000/191321.tex","ui/icon/082000/082092.tex",2,"BannerCondition#681",0,0,0,2163,"Viper"
167,"ui/icon/191000/191322.tex","ui/icon/082000/082092.tex",2,"BannerCondition#682",0,0,0,2170,"Piktomant"
168,"ui/icon/191000/191501.tex","ui/icon/082000/082092.tex",10,"BannerCondition#683",0,0,0,3010,"Herz des Vulkans"
169,"ui/icon/191000/191502.tex","ui/icon/082000/082092.tex",10,"BannerCondition#684",0,0,0,3011,"Mechanische Menagerie"
170,"ui/icon/191000/191503.tex","ui/icon/082000/082092.tex",5,"BannerCondition#685",0,0,0,3290,"Kristallkönig (11. Saison)"
171,"ui/icon/191000/191504.tex","ui/icon/082000/082092.tex",5,"BannerCondition#686",0,0,0,3291,"Kristallfürst (11. Saison)"
172,"ui/icon/191000/191505.tex","ui/icon/082000/082092.tex",5,"BannerCondition#687",0,0,0,3292,"Kristallkämpfer (11. Saison)"
173,"ui/icon/191000/191511.tex","ui/icon/082000/082092.tex",5,"BannerCondition#688",0,0,0,3293,"Crystalline Conflict: Kristall (11. Saison)"
174,"ui/icon/191000/191510.tex","ui/icon/082000/082092.tex",5,"BannerCondition#689",0,0,0,3294,"Crystalline Conflict: Diamant (11. Saison)"
175,"ui/icon/191000/191509.tex","ui/icon/082000/082092.tex",5,"BannerCondition#690",0,0,0,3295,"Crystalline Conflict: Platin (11. Saison)"
176,"ui/icon/191000/191508.tex","ui/icon/082000/082092.tex",5,"BannerCondition#691",0,0,0,3296,"Crystalline Conflict: Gold (11. Saison)"
177,"ui/icon/191000/191507.tex","ui/icon/082000/082092.tex",5,"BannerCondition#692",0,0,0,3297,"Crystalline Conflict: Silber (11. Saison)"
178,"ui/icon/191000/191506.tex","ui/icon/082000/082092.tex",5,"BannerCondition#693",0,0,0,3298,"Crystalline Conflict: Bronze (11. Saison)"
179,"ui/icon/191000/191662.tex","ui/icon/082000/082092.tex",9,"BannerCondition#701",0,0,0,1036,"Tuliyollal 1"
180,"ui/icon/191000/191663.tex","ui/icon/082000/082092.tex",9,"BannerCondition#702",0,0,0,1037,"Tuliyollal 2"
181,"ui/icon/191000/191664.tex","ui/icon/082000/082092.tex",9,"BannerCondition#699",0,0,0,1038,"Lösung Neun 1"
182,"ui/icon/191000/191665.tex","ui/icon/082000/082092.tex",9,"BannerCondition#700",0,0,0,1039,"Lösung Neun 2"
183,"ui/icon/191000/191512.tex","ui/icon/082000/082092.tex",10,"BannerCondition#756",0,0,0,3013,"Robbenholm"
184,"ui/icon/191000/191513.tex","ui/icon/082000/082092.tex",10,"BannerCondition#757",0,0,0,3012,"Die Roten Sande"
185,"ui/icon/191000/191514.tex","ui/icon/082000/082092.tex",5,"BannerCondition#758",0,0,0,3299,"Kristallkönig (12. Saison)"
186,"ui/icon/191000/191515.tex","ui/icon/082000/082092.tex",5,"BannerCondition#759",0,0,0,3300,"Kristallfürst (12. Saison)"
187,"ui/icon/191000/191516.tex","ui/icon/082000/082092.tex",5,"BannerCondition#760",0,0,0,3301,"Kristallkämpfer (12. Saison)"
188,"ui/icon/191000/191522.tex","ui/icon/082000/082092.tex",5,"BannerCondition#761",0,0,0,3302,"Crystalline Conflict: Kristall (12. Saison)"
189,"ui/icon/191000/191521.tex","ui/icon/082000/082092.tex",5,"BannerCondition#762",0,0,0,3303,"Crystalline Conflict: Diamant (12. Saison)"
190,"ui/icon/191000/191520.tex","ui/icon/082000/082092.tex",5,"BannerCondition#763",0,0,0,3304,"Crystalline Conflict: Platin (12. Saison)"
191,"ui/icon/191000/191519.tex","ui/icon/082000/082092.tex",5,"BannerCondition#764",0,0,0,3305,"Crystalline Conflict: Gold (12. Saison)"
192,"ui/icon/191000/191518.tex","ui/icon/082000/082092.tex",5,"BannerCondition#765",0,0,0,3306,"Crystalline Conflict: Silber (12. Saison)"
193,"ui/icon/191000/191517.tex","ui/icon/082000/082092.tex",5,"BannerCondition#766",0,0,0,3307,"Crystalline Conflict: Bronze (12. Saison)"
194,"ui/icon/191000/191654.tex","ui/icon/082000/082092.tex",9,"BannerCondition#768",0,0,0,1020,"Ishgard 1"
195,"ui/icon/191000/191672.tex","ui/icon/082000/082092.tex",9,"BannerCondition#769",0,0,0,1021,"Ishgard 2"
