key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
27,"Neue Schützen braucht der Wald","Da die Bruderschaft der Morgenviper schon bald einen Zustrom an neuen Rekruten erwartet, hat die Staatliche Ge<SoftHyphen/>sell<SoftHyphen/>schaft eine große Bestellung von Bögen beim Handelshaus „Schwarzer Hase“ aufgegeben. Um diesen Bedarf zu stillen, sind gewillte Handwerker aufgerufen, ihre Talente zur Verfügung zu stellen.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",5,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Bows for the Boys",True,0,1,4110,140,"LeveRewardItem#4","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
28,"Schildwall","Für den erwarteten Zustrom an neuen Rekruten hat die Bruderschaft der Morgenviper dem Handelshaus „Schwarzer Hase“ einen Großauftrag an Schilden erteilt. Um diesen Bedarf zu stillen, sind gewillte Handwerker aufgerufen, ihre Talente zur Verfügung zu stellen.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",5,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Shields for the Serpents",True,0,1,6840,168,"LeveRewardItem#4","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
29,"Speere und Magie","Das Klageregiment hat es sich zur Tradition gemacht, neue Rekruten in der Magie der Druiden zu unterweisen, damit sie auf jede Art von Gefahr flexibel reagieren können. Um diese Ausbildung zu unterstützen, benötigt die Gilde eine große Anzahl an Druidenwaffen und bittet talentierte Handwerker um Mithilfe bei der Herstellung.","Client: First Spear Wood Wailer, Lanverlais the Lawful",6,"Carpenter","Gridania",5,0,1,"The Bannock","The Bannock","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Central Shroud","ui/icon/080000/080012.tex","Spears and Sorcery",True,0,1,2790,139,"LeveRewardItem#4","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2648092","ui/icon/110000/110010.tex",True,,"music/ffxiv/BGM_Leves.scd"
30,"Deserteure","Zahlreiche neue Rekruten am Stubben stehen die harte Ausbildung nicht durch und desertieren. Die meisten von ihnen denken jedoch nicht im Traum daran, ihre Ausrüstung zurückzulassen, wodurch es zu Engpässen kommt. Das Klageregiment ist daher immer am Ankauf von gut gearbeiteten Speeren interessiert.","Client: First Spear Wood Wailer, Lanverlais the Lawful",6,"Carpenter","Gridania",5,0,1,"The Bannock","The Bannock","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Central Shroud","ui/icon/080000/080012.tex","Leaving without Leave",True,0,1,5220,140,"LeveRewardItem#5","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2648092","ui/icon/110000/110010.tex",True,,"music/ffxiv/BGM_Leves.scd"
31,"Holzschwerter","Die meisten Ixal verwenden im Nahkampf Schwerter. Das bedeutet, angehende Pikeniere müssen lernen, wie sie sich mit ihren Speeren gegen die flinken Schwerthiebe verteidigen können. Beim Training werden Holzschwerter verwendet, die wir von fähigen Zimmerleuten anfertigen lassen möchten.","Client: First Spear Wood Wailer, Lanverlais the Lawful",6,"Carpenter","Gridania",5,0,1,"The Bannock","The Bannock","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Central Shroud","ui/icon/080000/080012.tex","A Sword in Hand",True,0,1,2490,170,"LeveRewardItem#5","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2648092","ui/icon/110000/110010.tex",True,,"music/ffxiv/BGM_Leves.scd"
32,"Druidenpflichten","Die Gilde der Druiden bietet Kindern im Alter von sechs bis neun an, sich in den Sommerferien in der Magie der Druiden zu üben. Deren Eltern sind daher auf der Suche nach günstigen Stöcken. Um diese Nachfrage zu decken, bittet das Handelshaus „Schwarzer Hase“ Handwerker um Mithilfe bei der Anfertigung von Druidenwaffen.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",5,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Compulsory Conjury",True,0,1,3600,139,"LeveRewardItem#5","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
33,"Druiden-Explosion","Die Mitgliederzahlen der Druidengilde explodieren. Es gibt so viele Neuzugänge, dass der Nachschub an preisgünstigen magischen Waffen knapp wird. Das Handelshaus „Schwarzer Hase“ hat die Notlage erkannt und sucht dringend nach fähigen Handwerkern, die neue Druidenwaffen herstellen, damit das Geschäft nicht zum Erliegen kommt.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",10,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Citizens' Canes",True,0,1,4280,170,"LeveRewardItem#6","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
34,"Auf der Walz","Nun, da die Wege zwischen den eorzäischen Städten wieder einigermaßen sicher sind, begeben sich auch wieder junge Handwerksgesellen auf die Walz. Viele von ihnen verschlägt es nach Gridania, wodurch die Nachfrage nach guten Werkzeugen drastisch steigt. Als Reaktion darauf heuert das Handelshaus „Schwarzer Hase“ freie Handwerker für die Produktion der Werkzeuge an.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",10,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","On the Move",True,0,1,7880,170,"LeveRewardItem#6","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
35,"Morsche Balken","Die Balken der Scheune von Gut Zwieselgrund sind alt und morsch. Da das Atrium der Immergrünen Eiche offensichtlich zu beschäftigt ist, um uns zu helfen, sind wir auf freischaffende Zimmerleute angewiesen, die uns das Holz für die Reparatur besorgen.","Client: Moogle's Gift Mounts Stablehand, Audrie Clovenfoot",6,"Carpenter","Gridania",10,0,1,"Bentbranch Meadows","Bentbranch Meadows","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Central Shroud","ui/icon/080000/080012.tex","Raise the Roof",True,0,1,3780,287,"LeveRewardItem#6","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2119045","ui/icon/110000/110002.tex",True,,"music/ffxiv/BGM_Leves.scd"
36,"Gefiedert gewappnet","Die Bauern der gridanischen Gutshöfe wollen dem Klageregiment für dessen Schutz danken und lassen neue Waffen anfertigen. Es werden zuverlässige Handwerker gesucht, die gefiederte Harpunen anfertigen können.","Client: Moogle's Gift Mounts Stablehand, Audrie Clovenfoot",6,"Carpenter","Gridania",10,0,1,"Bentbranch Meadows","Bentbranch Meadows","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Central Shroud","ui/icon/080000/080012.tex","Say It with Spears",True,0,1,9430,174,"LeveRewardItem#7","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2119045","ui/icon/110000/110002.tex",True,,"music/ffxiv/BGM_Leves.scd"
37,"Chocobo-Sattler","Selbst der beste Sattel nutzt mit der Zeit ab, wenn er täglich in Gebrauch ist. Unsere Chocobo-Pfleger über<SoftHyphen/>nehmen die nötigen Reparaturen meistens selbst, doch dafür brauchen sie die richtigen Werkzeuge. An der Stelle kommen Abenteurer ins Spiel, die als Zimmerleute ihre Gil verdienen.","Client: Moogle's Gift Mounts Stablehand, Audrie Clovenfoot",6,"Carpenter","Gridania",10,0,1,"Bentbranch Meadows","Bentbranch Meadows","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Central Shroud","ui/icon/080000/080012.tex","Life's a Stitch",True,0,1,13090,230,"LeveRewardItem#7","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2119045","ui/icon/110000/110002.tex",True,,"music/ffxiv/BGM_Leves.scd"
38,"Schilde zu zivilen Preisen","Günstige Holzschilde sind bei Abenteurern sehr begehrt. Da der Bestand zur Neige geht, wird nach Handwerkern gesucht, die möglichst schnell Eschen-Plankenschilde produzieren.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",10,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Shielding Sales",True,0,1,9990,170,"LeveRewardItem#7","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
39,"Spitzenmäßiger Diebstahl","Vor einigen Tagen hat ein Soldat des Klageregiments aus dem Warenlager Kisten mit Eisen-Speerspitzen gestohlen und an Schmuggler aus Ul'dah verkauft. Der Dieb wurde gefasst und unehrenhaft entlassen, doch die Schmuggler konnten mit den Speerspitzen entkommen. Deshalb bleibt uns nichts anderes übrig, als unser Lager mit neuer Ware aufzufüllen.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",15,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Re-crating the Scene",True,0,1,18910,236,"LeveRewardItem#8","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
40,"Albträume","Angeblich soll der Zauber „Vita“ auch Kinder vor Albträumen bewahren, was viele besorgte Eltern dazu veranlasst, sich mit der Kunst der Druiden zu beschäftigen. Natürlich wollen sie alle als Erstes einen ordentlichen Druidenstock erwerben, was den Lagerbestand schnell schrumpfen lässt. Welcher Handwerker kann uns Nachschub liefern?","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",15,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Nightmare on My Street",True,0,1,13040,235,"LeveRewardItem#8","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
41,"Turmhohe Überlegenheit","Die Holzmauern von Josselins Wachturm sollen verstärkt werden, damit selbst ein großangelegter Angriff der Ixal abgeschmettert werden kann. Abenteurer, die das als Baumaterial benötigte Ulmenholz herbeischaffen, werden großzügig entlohnt.","Client: Vivandier, Ayled the Steadfast",6,"Carpenter","Gridania",15,0,1,"The Hawthorne Hut","The Hawthorne Hut","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","East Shroud","ui/icon/080000/080012.tex","Driving Up the Wall",True,0,1,7170,350,"LeveRewardItem#8","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2255476","ui/icon/110000/110004.tex",True,,"music/ffxiv/BGM_Leves.scd"
42,"Maskerade","Die bei Neun Efeuranken stationierte Wachmannschaft des Klageregiments benötigt Masken für neue Rekruten. Es werden zuverlässige Handwerker gesucht, die Eschenmasken anfertigen können.","Client: Vivandier, Ayled the Steadfast",6,"Carpenter","Gridania",15,0,1,"The Hawthorne Hut","The Hawthorne Hut","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","East Shroud","ui/icon/080000/080012.tex","Nothing to Hide",True,0,1,24790,240,"LeveRewardItem#9","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2255476","ui/icon/110000/110004.tex",True,,"music/ffxiv/BGM_Leves.scd"
43,"Nix für ungut","Einige Gladiatoren, die extra aus Ul'dah angereist sind, um in Gridania Holzschilde zu kaufen, mussten leider abgewiesen werden, weil die gewünschten Schilde nicht vorrätig waren. So verprellen wir natürlich unsere Kunden, also bitten wir freie Handwerker, unser Lager aufzufüllen.","Client: Vivandier, Ayled the Steadfast",6,"Carpenter","Gridania",15,0,1,"The Hawthorne Hut","The Hawthorne Hut","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","East Shroud","ui/icon/080000/080012.tex","What You Need",True,0,1,18910,170,"LeveRewardItem#9","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2255476","ui/icon/110000/110004.tex",True,,"music/ffxiv/BGM_Leves.scd"
44,"Den Bogen raus","Um innere und äußere Gefahren abzuwehren, stationiert Nophicas Schar Wachen an strategisch wichtigen Punkten im Wald. Allerdings können sie ihre Posten erst dann besetzen, wenn sie mit neuen Bögen ausgerüstet sind, die wir nicht in ausreichender Zahl vorrätig haben. Das Handelshaus „Schwarzer Hase“ zahlt großzügig für entsprechenden Nachschub.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",15,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Bowing to Necessity",True,0,1,14920,174,"LeveRewardItem#9","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
45,"Da ist der Wurm drin","Die Druidengilde möchte einige alte, von Würmern zerfressene Stöcke und Stäbe ersetzen und bietet Zimmerern eine ansehnliche Summe für jede Lieferung.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",20,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","As the Worm Turns",True,0,1,9540,287,"LeveRewardItem#10","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
46,"Totenmasken","Jeden Monat, wenn der Mond voll am Himmel steht, hält Nophicas Schar eine Zeremonie ab, bei der ein großes Feuer entzündet und Holzmasken verbrannt werden, um den bei der Schlacht von Carteneau vor fünf Jahren gefallenen Gefährten zu gedenken. Welche handwerklich versierten Abenteurer können die benötigten Masken liefern?","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",20,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Behind the Mask",True,0,1,16800,192,"LeveRewardItem#10","ui/icon/080000/080041.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
47,"Selbstverteidigung","Das Klageregiment patrouilliert regelmäßig durch den Wald, kann aber nicht überall zugleich sein. Alle Bewohner, die außerhalb der schützenden Stadtmauern leben oder arbeiten, müssen sich deshalb selbst verteidigen können. Die Pikeniergilde organisiert regelmäßig Kampfübungen, doch dafür werden noch Waffen benötigt, die wir bei Zimmerleuten in Auftrag geben möchten.","Client: Fifth Spear Wood Wailer, Juliembert Loitalant",6,"Carpenter","Gridania",20,0,1,"Quarrymill","Quarrymill","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","South Shroud","ui/icon/080000/080012.tex","Militia on My Mind",True,0,1,28010,245,"LeveRewardItem#10","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2257677","ui/icon/110000/110006.tex",True,,"music/ffxiv/BGM_Leves.scd"
48,"Speerschliff","Ein guter, spitzer Speer kann über Leben und Tod entscheiden, weshalb die Soldaten des Klageregiments angewiesen sind, ihre Waffen täglich zu pflegen. Zum Schleifen der Speerspitzen benötigt die in Mühlenbruch stationierte Einheit dringend neue Schleifräder.","Client: Fifth Spear Wood Wailer, Juliembert Loitalant",6,"Carpenter","Gridania",20,0,1,"Quarrymill","Quarrymill","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","South Shroud","ui/icon/080000/080012.tex","Grinding It Out",True,0,1,17120,293,"LeveRewardItem#11","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257677","ui/icon/110000/110006.tex",True,,"music/ffxiv/BGM_Leves.scd"
49,"Speerweitwurf","Der fünfte Trupp des Klageregiments hat einen neuen Plan zur Verteidigung von Mühlenbruch ersonnen. Sie wollen Speere mit Speerschleudern abfeuern, um feindliche Kriegsballons vom Himmel zu holen. Deshalb werden zuverlässige Handwerker gesucht, die die Munition bereitstellen.","Client: Fifth Spear Wood Wailer, Juliembert Loitalant",6,"Carpenter","Gridania",20,0,1,"Quarrymill","Quarrymill","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","South Shroud","ui/icon/080000/080012.tex","Polearms Aplenty",True,0,1,12960,91,"LeveRewardItem#11","ui/icon/080000/080041.tex","ui/icon/080000/080005.tex","Level#2257677","ui/icon/110000/110006.tex",True,,"music/ffxiv/BGM_Leves.scd"
50,"Walnussbetrug","Mein hirnverbrannter Gehilfe hat sich von einem Betrüger eine ganze Palette mit teurem Walnussholz abschwatzen lassen. Das lässt sich nicht ungeschehen machen, aber das Holz muss so schnell wie möglich ersetzt werden, damit ich meinen Verpflichtungen nachkommen kann.","Client: Fifth Spear Wood Wailer, Juliembert Loitalant",6,"Carpenter","Gridania",20,0,1,"Quarrymill","Quarrymill","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","South Shroud","ui/icon/080000/080012.tex","Wall Not Found",True,0,1,8570,295,"LeveRewardItem#11","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257677","ui/icon/110000/110006.tex",True,,"music/ffxiv/BGM_Leves.scd"
51,"Weiße Vipern für unser Nesthäkchen","Eine Tochter aus gutem Haus hat kürzlich ihre Ausbildung abgeschlossen, was ihr reicher Vater zum Anlass nimmt, ihr und ihren Freunden aufwändig verzierte Schilde zu schenken. Zimmerer sind hiermit aufgefordert, Schilde mit eingravierten weißen Vipern herzustellen.","Client: Black Rabbit Traders Consignor, Maisenta Hawke",6,"Carpenter","Gridania",25,0,1,"Gridania","Gridania","Undiscovered Fishing Hole",0,"CRP","Carpenter Levequests","Gridania","ui/icon/080000/080012.tex","Daddy's Little Girl",True,0,1,47200,316,"LeveRewardItem#12","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2257767","ui/icon/110000/110007.tex",True,,"music/ffxiv/BGM_Leves.scd"
