key,0,1,2,3,4,5,6,7,8
17,"ui/icon/190000/190307.tex","ui/icon/082000/082091.tex",2,"BannerCondition#130",0,0,0,2156,"Astromancien (dynamique)"
18,"ui/icon/190000/190308.tex","ui/icon/082000/082091.tex",2,"BannerCondition#131",0,0,0,2157,"Sage (dynamique)"
19,"ui/icon/190000/190309.tex","ui/icon/082000/082091.tex",2,"BannerCondition#132",0,0,0,2158,"Moine (dynamique)"
20,"ui/icon/190000/190310.tex","ui/icon/082000/082091.tex",2,"BannerCondition#133",0,0,0,2159,"Chevalier dragon (dynamique)"
21,"ui/icon/190000/190311.tex","ui/icon/082000/082091.tex",2,"BannerCondition#134",0,0,0,2160,"Ninja (dynamique)"
22,"ui/icon/190000/190312.tex","ui/icon/082000/082091.tex",2,"BannerCondition#135",0,0,0,2161,"Samouraï (dynamique)"
23,"ui/icon/190000/190313.tex","ui/icon/082000/082091.tex",2,"BannerCondition#136",0,0,0,2162,"Faucheur (dynamique)"
24,"ui/icon/190000/190314.tex","ui/icon/082000/082091.tex",2,"BannerCondition#137",0,0,0,2164,"Barde (dynamique)"
25,"ui/icon/190000/190315.tex","ui/icon/082000/082091.tex",2,"BannerCondition#138",0,0,0,2165,"Machiniste (dynamique)"
26,"ui/icon/190000/190316.tex","ui/icon/082000/082091.tex",2,"BannerCondition#139",0,0,0,2166,"Danseur (dynamique)"
27,"ui/icon/190000/190317.tex","ui/icon/082000/082091.tex",2,"BannerCondition#140",0,0,0,2167,"Mage noir (dynamique)"
28,"ui/icon/190000/190318.tex","ui/icon/082000/082091.tex",2,"BannerCondition#141",0,0,0,2168,"Invocateur (dynamique)"
29,"ui/icon/190000/190319.tex","ui/icon/082000/082091.tex",2,"BannerCondition#142",0,0,0,2169,"Mage rouge (dynamique)"
30,"ui/icon/190000/190401.tex","ui/icon/082000/082091.tex",10,"BannerCondition#143",0,0,0,3000,"Équipe Astra"
31,"ui/icon/190000/190402.tex","ui/icon/082000/082091.tex",10,"BannerCondition#144",0,0,0,3001,"Équipe Umbra"
32,"ui/icon/190000/190403.tex","ui/icon/082000/082091.tex",5,"BannerCondition#145",0,0,0,3200,"Roi du conflit S1"
33,"ui/icon/190000/190404.tex","ui/icon/082000/082091.tex",5,"BannerCondition#146",0,0,0,3201,"Prince du conflit S1"
34,"ui/icon/190000/190405.tex","ui/icon/082000/082091.tex",5,"BannerCondition#147",0,0,0,3202,"As du conflit S1"
35,"ui/icon/190000/190406.tex","ui/icon/082000/082091.tex",5,"BannerCondition#148",0,0,0,3208,"Crystalline Conflict : bronze S1"
36,"ui/icon/190000/190407.tex","ui/icon/082000/082091.tex",5,"BannerCondition#149",0,0,0,3207,"Crystalline Conflict : argent S1"
37,"ui/icon/190000/190408.tex","ui/icon/082000/082091.tex",5,"BannerCondition#150",0,0,0,3206,"Crystalline Conflict : or S1"
38,"ui/icon/190000/190409.tex","ui/icon/082000/082091.tex",5,"BannerCondition#151",0,0,0,3205,"Crystalline Conflict : platine S1"
39,"ui/icon/190000/190410.tex","ui/icon/082000/082091.tex",5,"BannerCondition#152",0,0,0,3204,"Crystalline Conflict : diamant S1"
40,"ui/icon/190000/190411.tex","ui/icon/082000/082091.tex",5,"BannerCondition#153",0,0,0,3203,"Crystalline Conflict : cristal S1"
41,"ui/icon/190000/190901.tex","ui/icon/082000/082091.tex",7,"BannerCondition#154",0,0,0,4000,"Companion 1"
42,"ui/icon/190000/190902.tex","ui/icon/082000/082091.tex",7,"BannerCondition#155",0,0,0,4001,"Companion 2"
43,"ui/icon/190000/190201.tex","ui/icon/082000/082091.tex",2,"BannerCondition#156",0,0,0,2000,"Gladiateur (standard)"
44,"ui/icon/190000/190202.tex","ui/icon/082000/082091.tex",2,"BannerCondition#157",0,0,0,2001,"Maraudeur (standard)"
45,"ui/icon/190000/190203.tex","ui/icon/082000/082091.tex",2,"BannerCondition#158",0,0,0,2002,"Élémentaliste (standard)"
46,"ui/icon/190000/190204.tex","ui/icon/082000/082091.tex",2,"BannerCondition#159",0,0,0,2003,"Pugiliste (standard)"
47,"ui/icon/190000/190205.tex","ui/icon/082000/082091.tex",2,"BannerCondition#160",0,0,0,2004,"Maître d'hast (standard)"
48,"ui/icon/190000/190206.tex","ui/icon/082000/082091.tex",2,"BannerCondition#161",0,0,0,2005,"Surineur (standard)"
49,"ui/icon/190000/190207.tex","ui/icon/082000/082091.tex",2,"BannerCondition#162",0,0,0,2006,"Archer (standard)"
50,"ui/icon/190000/190208.tex","ui/icon/082000/082091.tex",2,"BannerCondition#163",0,0,0,2007,"Occultiste (standard)"
51,"ui/icon/190000/190209.tex","ui/icon/082000/082091.tex",2,"BannerCondition#164",0,0,0,2008,"Arcaniste (standard)"
52,"ui/icon/190000/190210.tex","ui/icon/082000/082091.tex",2,"BannerCondition#165",0,0,0,2050,"Paladin (standard)"
53,"ui/icon/190000/190211.tex","ui/icon/082000/082091.tex",2,"BannerCondition#166",0,0,0,2051,"Guerrier (standard)"
54,"ui/icon/190000/190212.tex","ui/icon/082000/082091.tex",2,"BannerCondition#167",0,0,0,2052,"Chevalier noir (standard)"
55,"ui/icon/190000/190213.tex","ui/icon/082000/082091.tex",2,"BannerCondition#168",0,0,0,2053,"Pistosabreur (standard)"
56,"ui/icon/190000/190214.tex","ui/icon/082000/082091.tex",2,"BannerCondition#169",0,0,0,2054,"Mage blanc (standard)"
57,"ui/icon/190000/190215.tex","ui/icon/082000/082091.tex",2,"BannerCondition#170",0,0,0,2055,"Érudit (standard)"
58,"ui/icon/190000/190216.tex","ui/icon/082000/082091.tex",2,"BannerCondition#171",0,0,0,2056,"Astromancien (standard)"
59,"ui/icon/190000/190217.tex","ui/icon/082000/082091.tex",2,"BannerCondition#172",0,0,0,2057,"Sage (standard)"
60,"ui/icon/190000/190218.tex","ui/icon/082000/082091.tex",2,"BannerCondition#173",0,0,0,2058,"Moine (standard)"
61,"ui/icon/190000/190219.tex","ui/icon/082000/082091.tex",2,"BannerCondition#174",0,0,0,2059,"Chevalier dragon (standard)"
62,"ui/icon/190000/190220.tex","ui/icon/082000/082091.tex",2,"BannerCondition#175",0,0,0,2060,"Ninja (standard)"
63,"ui/icon/190000/190221.tex","ui/icon/082000/082091.tex",2,"BannerCondition#176",0,0,0,2061,"Samouraï (standard)"
64,"ui/icon/190000/190222.tex","ui/icon/082000/082091.tex",2,"BannerCondition#177",0,0,0,2062,"Faucheur (standard)"
65,"ui/icon/190000/190223.tex","ui/icon/082000/082091.tex",2,"BannerCondition#178",0,0,0,2064,"Barde (standard)"
66,"ui/icon/190000/190224.tex","ui/icon/082000/082091.tex",2,"BannerCondition#179",0,0,0,2065,"Machiniste (standard)"
67,"ui/icon/190000/190225.tex","ui/icon/082000/082091.tex",2,"BannerCondition#180",0,0,0,2066,"Danseur (standard)"
68,"ui/icon/190000/190226.tex","ui/icon/082000/082091.tex",2,"BannerCondition#181",0,0,0,2067,"Mage noir (standard)"
69,"ui/icon/190000/190227.tex","ui/icon/082000/082091.tex",2,"BannerCondition#182",0,0,0,2068,"Invocateur (standard)"
70,"ui/icon/190000/190228.tex","ui/icon/082000/082091.tex",2,"BannerCondition#183",0,0,0,2069,"Mage rouge (standard)"
71,"ui/icon/190000/190229.tex","ui/icon/082000/082091.tex",2,"BannerCondition#184",0,0,0,2071,"Mage bleu (standard)"
72,"ui/icon/190000/190230.tex","ui/icon/082000/082091.tex",2,"BannerCondition#244",0,0,0,2100,"Menuisier (standard)"
73,"ui/icon/190000/190231.tex","ui/icon/082000/082091.tex",2,"BannerCondition#245",0,0,0,2101,"Forgeron (standard)"
74,"ui/icon/190000/190232.tex","ui/icon/082000/082091.tex",2,"BannerCondition#246",0,0,0,2102,"Armurier (standard)"
75,"ui/icon/190000/190233.tex","ui/icon/082000/082091.tex",2,"BannerCondition#247",0,0,0,2103,"Orfèvre (standard)"
76,"ui/icon/190000/190234.tex","ui/icon/082000/082091.tex",2,"BannerCondition#248",0,0,0,2104,"Tanneur (standard)"
77,"ui/icon/190000/190235.tex","ui/icon/082000/082091.tex",2,"BannerCondition#249",0,0,0,2105,"Couturier (standard)"
78,"ui/icon/190000/190236.tex","ui/icon/082000/082091.tex",2,"BannerCondition#250",0,0,0,2106,"Alchimiste (standard)"
79,"ui/icon/190000/190237.tex","ui/icon/082000/082091.tex",2,"BannerCondition#251",0,0,0,2107,"Cuisinier (standard)"
80,"ui/icon/190000/190238.tex","ui/icon/082000/082091.tex",2,"BannerCondition#276",0,0,0,2108,"Mineur (standard)"
81,"ui/icon/190000/190239.tex","ui/icon/082000/082091.tex",2,"BannerCondition#277",0,0,0,2109,"Botaniste (standard)"
82,"ui/icon/190000/190240.tex","ui/icon/082000/082091.tex",2,"BannerCondition#278",0,0,0,2110,"Pêcheur (standard)"
83,"ui/icon/190000/190652.tex","ui/icon/082000/082091.tex",9,"BannerCondition#299",0,0,0,1001,"Gridania"
84,"ui/icon/190000/190651.tex","ui/icon/082000/082091.tex",9,"BannerCondition#299",0,0,0,1000,"Limsa Lominsa"
85,"ui/icon/190000/190653.tex","ui/icon/082000/082091.tex",9,"BannerCondition#299",0,0,0,1002,"Ul'dah"
86,"ui/icon/190000/190701.tex","ui/icon/082000/082091.tex",4,"BannerCondition#319",0,0,0,2500,"Abîme infini de Bahamut (fatal)"
87,"ui/icon/190000/190702.tex","ui/icon/082000/082091.tex",4,"BannerCondition#320",0,0,0,2501,"Fantasmagorie d'Ultima (fatal)"
88,"ui/icon/190000/190703.tex","ui/icon/082000/082091.tex",4,"BannerCondition#321",0,0,0,2502,"Odyssée d'Alexander (fatal)"
89,"ui/icon/190000/190704.tex","ui/icon/082000/082091.tex",4,"BannerCondition#322",0,0,0,2503,"Guerre du chant des dragons (fatal)"
90,"ui/icon/190000/190412.tex","ui/icon/082000/082091.tex",5,"BannerCondition#323",0,0,0,3209,"Roi du conflit S2"
91,"ui/icon/190000/190413.tex","ui/icon/082000/082091.tex",5,"BannerCondition#324",0,0,0,3210,"Prince du conflit S2"
92,"ui/icon/190000/190414.tex","ui/icon/082000/082091.tex",5,"BannerCondition#325",0,0,0,3211,"As du conflit S2"
93,"ui/icon/190000/190415.tex","ui/icon/082000/082091.tex",5,"BannerCondition#326",0,0,0,3217,"Crystalline Conflict : bronze S2"
94,"ui/icon/190000/190416.tex","ui/icon/082000/082091.tex",5,"BannerCondition#327",0,0,0,3216,"Crystalline Conflict : argent S2"
95,"ui/icon/190000/190417.tex","ui/icon/082000/082091.tex",5,"BannerCondition#328",0,0,0,3215,"Crystalline Conflict : or S2"
96,"ui/icon/190000/190418.tex","ui/icon/082000/082091.tex",5,"BannerCondition#329",0,0,0,3214,"Crystalline Conflict : platine S2"
97,"ui/icon/190000/190419.tex","ui/icon/082000/082091.tex",5,"BannerCondition#330",0,0,0,3213,"Crystalline Conflict : diamant S2"
98,"ui/icon/190000/190420.tex","ui/icon/082000/082091.tex",5,"BannerCondition#331",0,0,0,3212,"Crystalline Conflict : cristal S2"
99,"ui/icon/190000/190421.tex","ui/icon/082000/082091.tex",5,"BannerCondition#332",0,0,0,3218,"Roi du conflit S3"
100,"ui/icon/190000/190422.tex","ui/icon/082000/082091.tex",5,"BannerCondition#333",0,0,0,3219,"Prince du conflit S3"
101,"ui/icon/190000/190423.tex","ui/icon/082000/082091.tex",5,"BannerCondition#334",0,0,0,3220,"As du conflit S3"
102,"ui/icon/190000/190424.tex","ui/icon/082000/082091.tex",5,"BannerCondition#335",0,0,0,3226,"Crystalline Conflict : bronze S3"
103,"ui/icon/190000/190425.tex","ui/icon/082000/082091.tex",5,"BannerCondition#336",0,0,0,3225,"Crystalline Conflict : argent S3"
104,"ui/icon/190000/190426.tex","ui/icon/082000/082091.tex",5,"BannerCondition#337",0,0,0,3224,"Crystalline Conflict : or S3"
105,"ui/icon/190000/190427.tex","ui/icon/082000/082091.tex",5,"BannerCondition#338",0,0,0,3223,"Crystalline Conflict : platine S3"
106,"ui/icon/190000/190428.tex","ui/icon/082000/082091.tex",5,"BannerCondition#339",0,0,0,3222,"Crystalline Conflict : diamant S3"
107,"ui/icon/190000/190429.tex","ui/icon/082000/082091.tex",5,"BannerCondition#340",0,0,0,3221,"Crystalline Conflict : cristal S3"
108,"ui/icon/190000/190430.tex","ui/icon/082000/082091.tex",10,"BannerCondition#341",0,0,0,3002,"Crystalline Conflict : bleu"
109,"ui/icon/190000/190431.tex","ui/icon/082000/082091.tex",10,"BannerCondition#342",0,0,0,3003,"Crystalline Conflict : rouge"
110,"ui/icon/190000/190705.tex","ui/icon/082000/082091.tex",4,"BannerCondition#343",0,0,0,2400,"Donjon à embranchements : Les canalisations sildiennes"
111,"ui/icon/190000/190966.tex","ui/icon/082000/082091.tex",3,"BannerCondition#344",0,0,0,2315,"Quêtes des Omicrons"
112,"ui/icon/190000/190012.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,12,"Ciel bleu"
113,"ui/icon/190000/190013.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,11,"Plage"
114,"ui/icon/190000/190014.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,13,"Ciel étoilé"
115,"ui/icon/190000/190015.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,19,"Mur de briques"
116,"ui/icon/190000/190016.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,20,"Bande dessinée"
117,"ui/icon/190000/190017.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,17,"Édredon noir"
118,"ui/icon/190000/190018.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,18,"Édredon blanc"
119,"ui/icon/190000/190019.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,21,"Motifs géométriques : cercles"
120,"ui/icon/190000/190020.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,16,"Éther étincelant violet"
121,"ui/icon/190000/190021.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,14,"Éther étincelant bleu"
122,"ui/icon/190000/190022.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,15,"Éther étincelant rouge"
123,"ui/icon/190000/190023.tex","ui/icon/082000/082091.tex",7,"BannerCondition#347",0,0,0,22,"Musique"
124,"ui/icon/190000/190024.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,23,"Paravent oriental"
125,"ui/icon/190000/190025.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,900,"Objet basique"
126,"ui/icon/190000/190026.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,901,"Objet éthéré"
127,"ui/icon/190000/190027.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,902,"Objet commun"
128,"ui/icon/190000/190028.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,903,"Objet rare"
129,"ui/icon/190000/190029.tex","ui/icon/082000/082091.tex",1,"BannerCondition#1",0,0,0,904,"Objet épique"
130,"ui/icon/190000/190601.tex","ui/icon/082000/082091.tex",9,"BannerCondition#346",0,0,0,1010,"Drapeau limséen"
131,"ui/icon/190000/190602.tex","ui/icon/082000/082091.tex",9,"BannerCondition#346",0,0,0,1011,"Drapeau gridanien"
132,"ui/icon/190000/190603.tex","ui/icon/082000/082091.tex",9,"BannerCondition#346",0,0,0,1012,"Drapeau uldien"
133,"ui/icon/190000/190432.tex","ui/icon/082000/082091.tex",5,"BannerCondition#409",0,0,0,3227,"Roi du conflit S4"
134,"ui/icon/190000/190433.tex","ui/icon/082000/082091.tex",5,"BannerCondition#410",0,0,0,3228,"Prince du conflit S4"
135,"ui/icon/190000/190434.tex","ui/icon/082000/082091.tex",5,"BannerCondition#411",0,0,0,3229,"As du conflit S4"
136,"ui/icon/190000/190440.tex","ui/icon/082000/082091.tex",5,"BannerCondition#412",0,0,0,3230,"Crystalline Conflict : cristal S4"
137,"ui/icon/190000/190439.tex","ui/icon/082000/082091.tex",5,"BannerCondition#413",0,0,0,3231,"Crystalline Conflict : diamant S4"
138,"ui/icon/190000/190438.tex","ui/icon/082000/082091.tex",5,"BannerCondition#414",0,0,0,3232,"Crystalline Conflict : platine S4"
139,"ui/icon/190000/190437.tex","ui/icon/082000/082091.tex",5,"BannerCondition#415",0,0,0,3233,"Crystalline Conflict : or S4"
140,"ui/icon/190000/190436.tex","ui/icon/082000/082091.tex",5,"BannerCondition#416",0,0,0,3234,"Crystalline Conflict : argent S4"
141,"ui/icon/190000/190435.tex","ui/icon/082000/082091.tex",5,"BannerCondition#417",0,0,0,3235,"Crystalline Conflict : bronze S4"
142,"ui/icon/190000/190441.tex","ui/icon/082000/082091.tex",5,"BannerCondition#418",0,0,0,3236,"Roi du conflit S5"
143,"ui/icon/190000/190442.tex","ui/icon/082000/082091.tex",5,"BannerCondition#419",0,0,0,3237,"Prince du conflit S5"
144,"ui/icon/190000/190443.tex","ui/icon/082000/082091.tex",5,"BannerCondition#420",0,0,0,3238,"As du conflit S5"
145,"ui/icon/190000/190449.tex","ui/icon/082000/082091.tex",5,"BannerCondition#421",0,0,0,3239,"Crystalline Conflict : cristal S5"
146,"ui/icon/190000/190448.tex","ui/icon/082000/082091.tex",5,"BannerCondition#422",0,0,0,3240,"Crystalline Conflict : diamant S5"
147,"ui/icon/190000/190447.tex","ui/icon/082000/082091.tex",5,"BannerCondition#423",0,0,0,3241,"Crystalline Conflict : platine S5"
148,"ui/icon/190000/190446.tex","ui/icon/082000/082091.tex",5,"BannerCondition#424",0,0,0,3242,"Crystalline Conflict : or S5"
149,"ui/icon/190000/190445.tex","ui/icon/082000/082091.tex",5,"BannerCondition#425",0,0,0,3243,"Crystalline Conflict : argent S5"
150,"ui/icon/190000/190444.tex","ui/icon/082000/082091.tex",5,"BannerCondition#426",0,0,0,3244,"Crystalline Conflict : bronze S5"
151,"ui/icon/190000/190450.tex","ui/icon/082000/082091.tex",10,"BannerCondition#427",0,0,0,3004,"Faucons"
152,"ui/icon/190000/190451.tex","ui/icon/082000/082091.tex",10,"BannerCondition#428",0,0,0,3005,"Corbeaux"
153,"ui/icon/190000/190962.tex","ui/icon/082000/082091.tex",3,"BannerCondition#429",0,0,0,2311,"Quêtes des Pixies"
154,"ui/icon/190000/190963.tex","ui/icon/082000/082091.tex",3,"BannerCondition#430",0,0,0,2312,"Quêtes des Qitari"
155,"ui/icon/190000/190964.tex","ui/icon/082000/082091.tex",3,"BannerCondition#431",0,0,0,2313,"Quêtes des Nains"
156,"ui/icon/190000/190965.tex","ui/icon/082000/082091.tex",3,"BannerCondition#432",0,0,0,2314,"Quêtes des Arkasodaras"
157,"ui/icon/190000/190967.tex","ui/icon/082000/082091.tex",3,"BannerCondition#433",0,0,0,2316,"Quêtes des Loporrites"
158,"ui/icon/190000/190706.tex","ui/icon/082000/082091.tex",4,"BannerCondition#434",0,0,0,2504,"Protocole Oméga (fatal)"
159,"ui/icon/190000/190711.tex","ui/icon/082000/082091.tex",4,"BannerCondition#465",0,0,0,2358,"Eurêka Orthos"
160,"ui/icon/190000/190712.tex","ui/icon/082000/082091.tex",4,"BannerCondition#466",0,0,0,2359,"Enaretos"
161,"ui/icon/190000/190713.tex","ui/icon/082000/082091.tex",3,"BannerCondition#467",0,0,0,2251,"Conte des quatre animaux sacrés"
162,"ui/icon/190000/190714.tex","ui/icon/082000/082091.tex",8,"BannerCondition#468",0,0,0,2340,"Félicité insulaire 1"
163,"ui/icon/190000/190715.tex","ui/icon/082000/082091.tex",8,"BannerCondition#469",0,0,0,2341,"Félicité insulaire 2"
164,"ui/icon/190000/190452.tex","ui/icon/082000/082091.tex",5,"BannerCondition#502",0,0,0,3245,"Roi du conflit S6"
165,"ui/icon/190000/190453.tex","ui/icon/082000/082091.tex",5,"BannerCondition#503",0,0,0,3246,"Prince du conflit S6"
166,"ui/icon/190000/190454.tex","ui/icon/082000/082091.tex",5,"BannerCondition#504",0,0,0,3247,"As du conflit S6"
167,"ui/icon/190000/190460.tex","ui/icon/082000/082091.tex",5,"BannerCondition#505",0,0,0,3248,"Crystalline Conflict : cristal S6"
168,"ui/icon/190000/190459.tex","ui/icon/082000/082091.tex",5,"BannerCondition#506",0,0,0,3249,"Crystalline Conflict : diamant S6"
169,"ui/icon/190000/190458.tex","ui/icon/082000/082091.tex",5,"BannerCondition#507",0,0,0,3250,"Crystalline Conflict : platine S6"
170,"ui/icon/190000/190457.tex","ui/icon/082000/082091.tex",5,"BannerCondition#508",0,0,0,3251,"Crystalline Conflict : or S6"
171,"ui/icon/190000/190456.tex","ui/icon/082000/082091.tex",5,"BannerCondition#509",0,0,0,3252,"Crystalline Conflict : argent S6"
172,"ui/icon/190000/190455.tex","ui/icon/082000/082091.tex",5,"BannerCondition#510",0,0,0,3253,"Crystalline Conflict : bronze S6"
173,"ui/icon/190000/190461.tex","ui/icon/082000/082091.tex",5,"BannerCondition#511",0,0,0,3254,"Roi du conflit S7"
174,"ui/icon/190000/190462.tex","ui/icon/082000/082091.tex",5,"BannerCondition#512",0,0,0,3255,"Prince du conflit S7"
175,"ui/icon/190000/190463.tex","ui/icon/082000/082091.tex",5,"BannerCondition#513",0,0,0,3256,"As du conflit S7"
176,"ui/icon/190000/190469.tex","ui/icon/082000/082091.tex",5,"BannerCondition#514",0,0,0,3257,"Crystalline Conflict : cristal S7"
177,"ui/icon/190000/190468.tex","ui/icon/082000/082091.tex",5,"BannerCondition#515",0,0,0,3258,"Crystalline Conflict : diamant S7"
178,"ui/icon/190000/190467.tex","ui/icon/082000/082091.tex",5,"BannerCondition#516",0,0,0,3259,"Crystalline Conflict : platine S7"
179,"ui/icon/190000/190466.tex","ui/icon/082000/082091.tex",5,"BannerCondition#517",0,0,0,3260,"Crystalline Conflict : or S7"
180,"ui/icon/190000/190465.tex","ui/icon/082000/082091.tex",5,"BannerCondition#518",0,0,0,3261,"Crystalline Conflict : argent S7"
181,"ui/icon/190000/190464.tex","ui/icon/082000/082091.tex",5,"BannerCondition#519",0,0,0,3262,"Crystalline Conflict : bronze S7"
182,"ui/icon/190000/190470.tex","ui/icon/082000/082091.tex",10,"BannerCondition#520",0,0,0,3006,"Motif oriental 1 : vagues"
183,"ui/icon/190000/190471.tex","ui/icon/082000/082091.tex",10,"BannerCondition#521",0,0,0,3007,"Motif oriental 2 : vagues"
184,"ui/icon/190000/190960.tex","ui/icon/082000/082091.tex",3,"BannerCondition#524",0,0,0,2308,"Quêtes des Kojin"
185,"ui/icon/190000/190959.tex","ui/icon/082000/082091.tex",3,"BannerCondition#525",0,0,0,2309,"Quêtes des Anantas"
186,"ui/icon/190000/190961.tex","ui/icon/082000/082091.tex",3,"BannerCondition#526",0,0,0,2310,"Quêtes des Namazu"
187,"ui/icon/190000/190320.tex","ui/icon/082000/082091.tex",2,"BannerCondition#522",0,0,0,2171,"Mage bleu (dynamique)"
188,"ui/icon/190000/190716.tex","ui/icon/082000/082091.tex",3,"BannerCondition#527",0,0,0,2250,"La fin d'une ère"
189,"ui/icon/190000/190717.tex","ui/icon/082000/082091.tex",7,"BannerCondition#523",0,0,0,3950,"10e anniversaire"
190,"ui/icon/190000/190718.tex","ui/icon/082000/082091.tex",4,"BannerCondition#528",0,0,0,2401,"Donjon à embranchements : Le mont Rokkon"
191,"ui/icon/190000/190719.tex","ui/icon/082000/082091.tex",8,"BannerCondition#529",0,0,0,2343,"Grand pêcheur"
192,"ui/icon/190000/190720.tex","ui/icon/082000/082091.tex",8,"BannerCondition#530",0,0,0,2344,"Pêcheur de légendes"
193,"ui/icon/190000/190721.tex","ui/icon/082000/082091.tex",8,"BannerCondition#531",0,0,0,2350,"Tuiles essentielles"
194,"ui/icon/190000/190490.tex","ui/icon/082000/082091.tex",10,"BannerCondition#578",0,0,0,3008,"Le Palestre"
195,"ui/icon/190000/190491.tex","ui/icon/082000/082091.tex",10,"BannerCondition#579",0,0,0,3009,"Le Petit Nuage"
196,"ui/icon/190000/190472.tex","ui/icon/082000/082091.tex",5,"BannerCondition#580",0,0,0,3263,"Roi du conflit S8"
197,"ui/icon/190000/190473.tex","ui/icon/082000/082091.tex",5,"BannerCondition#581",0,0,0,3264,"Prince du conflit S8"
198,"ui/icon/190000/190474.tex","ui/icon/082000/082091.tex",5,"BannerCondition#582",0,0,0,3265,"As du conflit S8"
199,"ui/icon/190000/190480.tex","ui/icon/082000/082091.tex",5,"BannerCondition#583",0,0,0,3266,"Crystalline Conflict : cristal S8"
200,"ui/icon/190000/190479.tex","ui/icon/082000/082091.tex",5,"BannerCondition#584",0,0,0,3267,"Crystalline Conflict : diamant S8"
201,"ui/icon/190000/190478.tex","ui/icon/082000/082091.tex",5,"BannerCondition#585",0,0,0,3268,"Crystalline Conflict : platine S8"
202,"ui/icon/190000/190477.tex","ui/icon/082000/082091.tex",5,"BannerCondition#586",0,0,0,3269,"Crystalline Conflict : or S8"
203,"ui/icon/190000/190476.tex","ui/icon/082000/082091.tex",5,"BannerCondition#587",0,0,0,3270,"Crystalline Conflict : argent S8"
204,"ui/icon/190000/190475.tex","ui/icon/082000/082091.tex",5,"BannerCondition#588",0,0,0,3271,"Crystalline Conflict : bronze S8"
205,"ui/icon/190000/190481.tex","ui/icon/082000/082091.tex",5,"BannerCondition#589",0,0,0,3272,"Roi du conflit S9"
206,"ui/icon/190000/190482.tex","ui/icon/082000/082091.tex",5,"BannerCondition#590",0,0,0,3273,"Prince du conflit S9"
